gene_id,Toxin_Nontoxin,Toxin_Class,Icenc-SB0587.genes.results
Icenc-SB0587_H-ACARibonucleoprotein3_Icenc-SB0587,Nontoxin,Nontoxin,101.41
Icenc-SB0587_Guk1_Icenc-SB0587,Nontoxin,Nontoxin,195.02
Icenc-SB0587_GuanMonRed_Icenc-SB0587,Nontoxin,Nontoxin,63.44
Icenc-SB0587_GuanineNucBinding-b1_Icenc-SB0587,Nontoxin,Nontoxin,58.43
Icenc-SB0587_GuanineBinding3_Icenc-SB0587,Nontoxin,Nontoxin,38.31
Icenc-SB0587_GuanineBinding-g12_Icenc-SB0587,Nontoxin,Nontoxin,6.06
Icenc-SB0587_GuanineBinding-a1_Icenc-SB0587,Nontoxin,Nontoxin,30.87
Icenc-SB0587_GTPnpRAN1_Icenc-SB0587,Nontoxin,Nontoxin,392.15
Icenc-SB0587_GTPBindingSAR1a_Icenc-SB0587,Nontoxin,Nontoxin,107.16
Icenc-SB0587_GTPBindingD_Icenc-SB0587,Nontoxin,Nontoxin,67.52
Icenc-SB0587_GTPBinding2_Icenc-SB0587,Nontoxin,Nontoxin,44.95
Icenc-SB0587_GTPBinding-RhoE_Icenc-SB0587,Nontoxin,Nontoxin,14.72
Icenc-SB0587_GTPBinding_Icenc-SB0587,Nontoxin,Nontoxin,98.83
Icenc-SB0587_GTPBind10_Icenc-SB0587,Nontoxin,Nontoxin,34.88
Icenc-SB0587_GTPase-NRas_Icenc-SB0587,Nontoxin,Nontoxin,7.16
Icenc-SB0587_GTF2I1_Icenc-SB0587,Nontoxin,Nontoxin,38.02
Icenc-SB0587_GST-t1_Icenc-SB0587,Nontoxin,Nontoxin,163.78
Icenc-SB0587_GST-P_Icenc-SB0587,Nontoxin,Nontoxin,279.64
Icenc-SB0587_GST-mu_Icenc-SB0587,Nontoxin,Nontoxin,242.78
Icenc-SB0587_GST-3_Icenc-SB0587,Nontoxin,Nontoxin,25.48
Icenc-SB0587_GSK3-b_Icenc-SB0587,Nontoxin,Nontoxin,22.32
Icenc-SB0587_GrowthFactorRec2-1_Icenc-SB0587,Nontoxin,Nontoxin,48.15
Icenc-SB0587_GrowthArrestDNADamage-GADD45_Icenc-SB0587,Nontoxin,Nontoxin,12.41
Icenc-SB0587_GrowthArrest6_Icenc-SB0587,Nontoxin,Nontoxin,42.98
Icenc-SB0587_GravesDisease_Icenc-SB0587,Nontoxin,Nontoxin,11.32
Icenc-SB0587_Grancalcin_Icenc-SB0587,Nontoxin,Nontoxin,341.99
Icenc-SB0587_Grainyhead1_Icenc-SB0587,Nontoxin,Nontoxin,26.99
Icenc-SB0587_GproteinMod3_Icenc-SB0587,Nontoxin,Nontoxin,15.48
Icenc-SB0587_GProtein-g5_Icenc-SB0587,Nontoxin,Nontoxin,235.64
Icenc-SB0587_GPNTDTransferase1_Icenc-SB0587,Nontoxin,Nontoxin,37.48
Icenc-SB0587_GPNLoop3_Icenc-SB0587,Nontoxin,Nontoxin,34.33
Icenc-SB0587_GPatch-Ankyrin1_Icenc-SB0587,Nontoxin,Nontoxin,38.28
Icenc-SB0587_GPatch-2_Icenc-SB0587,Nontoxin,Nontoxin,10.65
Icenc-SB0587_GOT1B_Icenc-SB0587,Nontoxin,Nontoxin,52.69
Icenc-SB0587_GolgiStacking2_Icenc-SB0587,Nontoxin,Nontoxin,307.7
Icenc-SB0587_GolgiPP3_Icenc-SB0587,Nontoxin,Nontoxin,63.38
Icenc-SB0587_GolgipHReg_Icenc-SB0587,Nontoxin,Nontoxin,23.23
Icenc-SB0587_GolginA7_Icenc-SB0587,Nontoxin,Nontoxin,103.72
Icenc-SB0587_GolginA5-1_Icenc-SB0587,Nontoxin,Nontoxin,34.19
Icenc-SB0587_Golgin45_Icenc-SB0587,Nontoxin,Nontoxin,77.21
Icenc-SB0587_Golgi7_Icenc-SB0587,Nontoxin,Nontoxin,40.14
Icenc-SB0587_Golgi2_Icenc-SB0587,Nontoxin,Nontoxin,31.79
Icenc-SB0587_Golgi-SNAP_Icenc-SB0587,Nontoxin,Nontoxin,45.33
Icenc-SB0587_GNBP3_Icenc-SB0587,Nontoxin,Nontoxin,32.29
Icenc-SB0587_GNBP-Gi-a2_Icenc-SB0587,Nontoxin,Nontoxin,27.01
Icenc-SB0587_GNBP-a_Icenc-SB0587,Nontoxin,Nontoxin,172.71
Icenc-SB0587_GnbB2_Icenc-SB0587,Nontoxin,Nontoxin,2290.08
Icenc-SB0587_GMPSyn_Icenc-SB0587,Nontoxin,Nontoxin,36.37
Icenc-SB0587_GMPRed2_Icenc-SB0587,Nontoxin,Nontoxin,11.84
Icenc-SB0587_GlyoxylateRed_Icenc-SB0587,Nontoxin,Nontoxin,56.23
Icenc-SB0587_Glyoxalase4_Icenc-SB0587,Nontoxin,Nontoxin,66.16
Icenc-SB0587_GlycPhosDeh_Icenc-SB0587,Nontoxin,Nontoxin,122.61
Icenc-SB0587_Glycosyltransferase-4_Icenc-SB0587,Nontoxin,Nontoxin,861.77
Icenc-SB0587_GlycolipidTransfer_Icenc-SB0587,Nontoxin,Nontoxin,104.43
Icenc-SB0587_Glycogenin1_Icenc-SB0587,Nontoxin,Nontoxin,58.29
Icenc-SB0587_GlycineNMethyltransferase_Icenc-SB0587,Nontoxin,Nontoxin,37.96
Icenc-SB0587_gly3PhosDeh1_Icenc-SB0587,Nontoxin,Nontoxin,4.53
Icenc-SB0587_Gly-tRNALig_Icenc-SB0587,Nontoxin,Nontoxin,64.29
Icenc-SB0587_glutPerox4b_Icenc-SB0587,Nontoxin,Nontoxin,27.58
Icenc-SB0587_GlutCoADeh_Icenc-SB0587,Nontoxin,Nontoxin,52
Icenc-SB0587_Glutaredoxin1_Icenc-SB0587,Nontoxin,Nontoxin,141.95
Icenc-SB0587_GluRichTetratricopeptide-a_Icenc-SB0587,Nontoxin,Nontoxin,91.84
Icenc-SB0587_GlucPIsom_Icenc-SB0587,Nontoxin,Nontoxin,367.54
Icenc-SB0587_GlucoseP-DH_Icenc-SB0587,Nontoxin,Nontoxin,71.1
Icenc-SB0587_GlucModEle1_Icenc-SB0587,Nontoxin,Nontoxin,6.04
Icenc-SB0587_Glu6Phos2_Icenc-SB0587,Nontoxin,Nontoxin,10.37
Icenc-SB0587_GlnSyn_Icenc-SB0587,Nontoxin,Nontoxin,510.42
Icenc-SB0587_GlnF6PTA_Icenc-SB0587,Nontoxin,Nontoxin,13.02
Icenc-SB0587_GliaMaturationFactor-b_Icenc-SB0587,Nontoxin,Nontoxin,32.86
Icenc-SB0587_GlcNAcbGalB_Icenc-SB0587,Nontoxin,Nontoxin,80.33
Icenc-SB0587_GH-TMP_Icenc-SB0587,Nontoxin,Nontoxin,221.64
Icenc-SB0587_GerTran1D_Icenc-SB0587,Nontoxin,Nontoxin,22.08
Icenc-SB0587_GeranylgeranylTrans-2b_Icenc-SB0587,Nontoxin,Nontoxin,46.19
Icenc-SB0587_Geranylgeranyltrans-1a_Icenc-SB0587,Nontoxin,Nontoxin,88.77
Icenc-SB0587_GeranylgeranylPyrophosphateSyn_Icenc-SB0587,Nontoxin,Nontoxin,36.41
Icenc-SB0587_GenTFIIH3_Icenc-SB0587,Nontoxin,Nontoxin,60.45
Icenc-SB0587_Gemin6_Icenc-SB0587,Nontoxin,Nontoxin,6.57
Icenc-SB0587_gemAsc8_Icenc-SB0587,Nontoxin,Nontoxin,6.26
Icenc-SB0587_GekBS016P_Icenc-SB0587,Nontoxin,Nontoxin,23.3
Icenc-SB0587_GDPman46Deh_Icenc-SB0587,Nontoxin,Nontoxin,131.5
Icenc-SB0587_GDPFucoseTrans1_Icenc-SB0587,Nontoxin,Nontoxin,72.87
Icenc-SB0587_GDP-GTP-Exchange_Icenc-SB0587,Nontoxin,Nontoxin,10.98
Icenc-SB0587_GCSa3_Icenc-SB0587,Nontoxin,Nontoxin,15.78
Icenc-SB0587_GCR2Suppressor_Icenc-SB0587,Nontoxin,Nontoxin,25.15
Icenc-SB0587_GC_Icenc-SB0587,Nontoxin,Nontoxin,603.35
Icenc-SB0587_GBinding_Icenc-SB0587,Nontoxin,Nontoxin,386.54
Icenc-SB0587_GATS3_Icenc-SB0587,Nontoxin,Nontoxin,8.48
Icenc-SB0587_GATS1_Icenc-SB0587,Nontoxin,Nontoxin,3.63
Icenc-SB0587_GapJunction-g1_Icenc-SB0587,Nontoxin,Nontoxin,65.89
Icenc-SB0587_GapJunction-beta3_Icenc-SB0587,Nontoxin,Nontoxin,4.34
Icenc-SB0587_GAPDH_Icenc-SB0587,Nontoxin,Nontoxin,1804.67
Icenc-SB0587_Ganglioside2_Icenc-SB0587,Nontoxin,Nontoxin,18.82
Icenc-SB0587_GammaSecretase_Icenc-SB0587,Nontoxin,Nontoxin,426.43
Icenc-SB0587_GalectinRel_Icenc-SB0587,Nontoxin,Nontoxin,13.05
Icenc-SB0587_Galactosyltransferase3_Icenc-SB0587,Nontoxin,Nontoxin,152.68
Icenc-SB0587_Galactosyltransferase1_Icenc-SB0587,Nontoxin,Nontoxin,24.7
Icenc-SB0587_GalactosidaseA-a_Icenc-SB0587,Nontoxin,Nontoxin,55.11
Icenc-SB0587_GADD45_Icenc-SB0587,Nontoxin,Nontoxin,56.41
Icenc-SB0587_GABinding-beta1-2_Icenc-SB0587,Nontoxin,Nontoxin,9.98
Icenc-SB0587_GABARec_Icenc-SB0587,Nontoxin,Nontoxin,2371.2
Icenc-SB0587_GABA2_Icenc-SB0587,Nontoxin,Nontoxin,192.87
Icenc-SB0587_G6PNATrans_Icenc-SB0587,Nontoxin,Nontoxin,91.9
Icenc-SB0587_G6PI1_Icenc-SB0587,Nontoxin,Nontoxin,13.39
Icenc-SB0587_G3PTrans_Icenc-SB0587,Nontoxin,Nontoxin,66.48
Icenc-SB0587_G3PDH_Icenc-SB0587,Nontoxin,Nontoxin,422.39
Icenc-SB0587_G1-S-cyclin-D3_Icenc-SB0587,Nontoxin,Nontoxin,15.01
Icenc-SB0587_FumarylacetoacetateHyd2A_Icenc-SB0587,Nontoxin,Nontoxin,18.49
Icenc-SB0587_Fumarylacetoacetase_Icenc-SB0587,Nontoxin,Nontoxin,28.16
Icenc-SB0587_Fukutin_Icenc-SB0587,Nontoxin,Nontoxin,14.08
Icenc-SB0587_FtsJMeT1_Icenc-SB0587,Nontoxin,Nontoxin,10.64
Icenc-SB0587_FSS108C1_Icenc-SB0587,Nontoxin,Nontoxin,10.91
Icenc-SB0587_FrucBiPAldolaseB_Icenc-SB0587,Nontoxin,Nontoxin,511.17
Icenc-SB0587_FRG1_Icenc-SB0587,Nontoxin,Nontoxin,88.15
Icenc-SB0587_FragileX_Icenc-SB0587,Nontoxin,Nontoxin,63.88
Icenc-SB0587_FormBind1_Icenc-SB0587,Nontoxin,Nontoxin,19.76
Icenc-SB0587_Forkhead-I1ema_Icenc-SB0587,Nontoxin,Nontoxin,87.67
Icenc-SB0587_Follistatin1_Icenc-SB0587,Nontoxin,Nontoxin,24.25
Icenc-SB0587_Folliculin_Icenc-SB0587,Nontoxin,Nontoxin,17.01
Icenc-SB0587_Flotillin2_Icenc-SB0587,Nontoxin,Nontoxin,59.88
Icenc-SB0587_Flotillin1_Icenc-SB0587,Nontoxin,Nontoxin,12.16
Icenc-SB0587_FlapEndoNuc1_Icenc-SB0587,Nontoxin,Nontoxin,15.22
Icenc-SB0587_FKBP3_Icenc-SB0587,Nontoxin,Nontoxin,109.42
Icenc-SB0587_Fizzy1_Icenc-SB0587,Nontoxin,Nontoxin,11.74
Icenc-SB0587_fidgetin1_Icenc-SB0587,Nontoxin,Nontoxin,11.01
Icenc-SB0587_FibronectinIII-3a_Icenc-SB0587,Nontoxin,Nontoxin,26.8
Icenc-SB0587_fhl3_Icenc-SB0587,Nontoxin,Nontoxin,16.35
Icenc-SB0587_FGFR1_Icenc-SB0587,Nontoxin,Nontoxin,208.13
Icenc-SB0587_FeSCluster1_Icenc-SB0587,Nontoxin,Nontoxin,101.98
Icenc-SB0587_FeS1-CDGSH_Icenc-SB0587,Nontoxin,Nontoxin,93.48
Icenc-SB0587_FerritinLight_Icenc-SB0587,Nontoxin,Nontoxin,669.93
Icenc-SB0587_FerritinHeavy_Icenc-SB0587,Nontoxin,Nontoxin,1394.12
Icenc-SB0587_FerritinA_Icenc-SB0587,Nontoxin,Nontoxin,392.36
Icenc-SB0587_Ferredoxin1_Icenc-SB0587,Nontoxin,Nontoxin,86.3
Icenc-SB0587_Fem1-C_Icenc-SB0587,Nontoxin,Nontoxin,11.98
Icenc-SB0587_FDCP8_Icenc-SB0587,Nontoxin,Nontoxin,51.22
Icenc-SB0587_FBoxRR5_Icenc-SB0587,Nontoxin,Nontoxin,50.84
Icenc-SB0587_FBox9_Icenc-SB0587,Nontoxin,Nontoxin,140.67
Icenc-SB0587_FBox8_Icenc-SB0587,Nontoxin,Nontoxin,23.8
Icenc-SB0587_FBox4_Icenc-SB0587,Nontoxin,Nontoxin,59.94
Icenc-SB0587_FBox3_Icenc-SB0587,Nontoxin,Nontoxin,27.9
Icenc-SB0587_FBox-WD-2_Icenc-SB0587,Nontoxin,Nontoxin,108
Icenc-SB0587_FBox-LRR20-1_Icenc-SB0587,Nontoxin,Nontoxin,22.68
Icenc-SB0587_FBiP1_Icenc-SB0587,Nontoxin,Nontoxin,436.92
Icenc-SB0587_FattyCoAReductase1_Icenc-SB0587,Nontoxin,Nontoxin,3.94
Icenc-SB0587_FattyAcidBind_Icenc-SB0587,Nontoxin,Nontoxin,87.98
Icenc-SB0587_FAN_Icenc-SB0587,Nontoxin,Nontoxin,13.19
Icenc-SB0587_FAM84A_Icenc-SB0587,Nontoxin,Nontoxin,250.16
Icenc-SB0587_FAM54B_Icenc-SB0587,Nontoxin,Nontoxin,8.9
Icenc-SB0587_FAM50A_Icenc-SB0587,Nontoxin,Nontoxin,74.58
Icenc-SB0587_FAM49B_Icenc-SB0587,Nontoxin,Nontoxin,30.97
Icenc-SB0587_FAM49A_Icenc-SB0587,Nontoxin,Nontoxin,12.16
Icenc-SB0587_FAM3D_Icenc-SB0587,Nontoxin,Nontoxin,275.79
Icenc-SB0587_FAM3C_Icenc-SB0587,Nontoxin,Nontoxin,139.92
Icenc-SB0587_FAM3B_Icenc-SB0587,Nontoxin,Nontoxin,159.47
Icenc-SB0587_FAM3A_Icenc-SB0587,Nontoxin,Nontoxin,103.34
Icenc-SB0587_FAM36A_Icenc-SB0587,Nontoxin,Nontoxin,37.89
Icenc-SB0587_FAM32A_Icenc-SB0587,Nontoxin,Nontoxin,240
Icenc-SB0587_FAM195B_Icenc-SB0587,Nontoxin,Nontoxin,55.11
Icenc-SB0587_FAM168B_Icenc-SB0587,Nontoxin,Nontoxin,4.09
Icenc-SB0587_FAM118B_Icenc-SB0587,Nontoxin,Nontoxin,8.15
Icenc-SB0587_FAM114A2_Icenc-SB0587,Nontoxin,Nontoxin,29.23
Icenc-SB0587_FAM108A_Icenc-SB0587,Nontoxin,Nontoxin,33.48
Icenc-SB0587_FAM107A_Icenc-SB0587,Nontoxin,Nontoxin,35.06
Icenc-SB0587_FactinCapa1_Icenc-SB0587,Nontoxin,Nontoxin,31.64
Icenc-SB0587_facta2_Icenc-SB0587,Nontoxin,Nontoxin,304.97
Icenc-SB0587_Ezrin_Icenc-SB0587,Nontoxin,Nontoxin,372.87
Icenc-SB0587_ExportinT_Icenc-SB0587,Nontoxin,Nontoxin,29.19
Icenc-SB0587_exportin7_Icenc-SB0587,Nontoxin,Nontoxin,13.4
Icenc-SB0587_Exportin2_Icenc-SB0587,Nontoxin,Nontoxin,19.03
Icenc-SB0587_Exostosin2-2_Icenc-SB0587,Nontoxin,Nontoxin,43.23
Icenc-SB0587_Exostosin2-1_Icenc-SB0587,Nontoxin,Nontoxin,5.73
Icenc-SB0587_Exosome-RRP42_Icenc-SB0587,Nontoxin,Nontoxin,48.35
Icenc-SB0587_Exoribonuclease1_Icenc-SB0587,Nontoxin,Nontoxin,25.21
Icenc-SB0587_Exonuclease-RRP45_Icenc-SB0587,Nontoxin,Nontoxin,14.54
Icenc-SB0587_Exocyst7_Icenc-SB0587,Nontoxin,Nontoxin,67.08
Icenc-SB0587_Exocyst3_Icenc-SB0587,Nontoxin,Nontoxin,25.07
Icenc-SB0587_ExchangeTrans3_Icenc-SB0587,Nontoxin,Nontoxin,7.94
Icenc-SB0587_EvoToll_Icenc-SB0587,Nontoxin,Nontoxin,30.1
Icenc-SB0587_EukTran4E_Icenc-SB0587,Nontoxin,Nontoxin,208.95
Icenc-SB0587_EukTIF3H_Icenc-SB0587,Nontoxin,Nontoxin,677.5
Icenc-SB0587_ETSElf3_Icenc-SB0587,Nontoxin,Nontoxin,177.97
Icenc-SB0587_ETSDomain-Elk3_Icenc-SB0587,Nontoxin,Nontoxin,13.71
Icenc-SB0587_ETS-Translocation5_Icenc-SB0587,Nontoxin,Nontoxin,22.09
Icenc-SB0587_ETS_Icenc-SB0587,Nontoxin,Nontoxin,234.56
Icenc-SB0587_Etoposide_Icenc-SB0587,Nontoxin,Nontoxin,108.65
Icenc-SB0587_Etif2A_Icenc-SB0587,Nontoxin,Nontoxin,58.87
Icenc-SB0587_ETFlavoprotein_Icenc-SB0587,Nontoxin,Nontoxin,13.96
Icenc-SB0587_EstrogenReceptor-alpha_Icenc-SB0587,Nontoxin,Nontoxin,14.83
Icenc-SB0587_ES1_Icenc-SB0587,Nontoxin,Nontoxin,15.55
Icenc-SB0587_ErythMem_Icenc-SB0587,Nontoxin,Nontoxin,332.62
Icenc-SB0587_ERUbiq2_Icenc-SB0587,Nontoxin,Nontoxin,37.24
Icenc-SB0587_ERLumerRec3_Icenc-SB0587,Nontoxin,Nontoxin,101.84
Icenc-SB0587_ERLumenRR2_Icenc-SB0587,Nontoxin,Nontoxin,911.41
Icenc-SB0587_ERLumen1_Icenc-SB0587,Nontoxin,Nontoxin,70.85
Icenc-SB0587_Erlin2_Icenc-SB0587,Nontoxin,Nontoxin,52.11
Icenc-SB0587_ErgosterolBioSyn-28_Icenc-SB0587,Nontoxin,Nontoxin,6.63
Icenc-SB0587_ERGGIC1_Icenc-SB0587,Nontoxin,Nontoxin,121.96
Icenc-SB0587_ER44_Icenc-SB0587,Nontoxin,Nontoxin,80.07
Icenc-SB0587_ER29_Icenc-SB0587,Nontoxin,Nontoxin,94.64
Icenc-SB0587_ER-Golgi2_Icenc-SB0587,Nontoxin,Nontoxin,74.68
Icenc-SB0587_Epsin-2_Icenc-SB0587,Nontoxin,Nontoxin,36.34
Icenc-SB0587_Epsin-1_Icenc-SB0587,Nontoxin,Nontoxin,17.12
Icenc-SB0587_EpoxideHydrolase-3_Icenc-SB0587,Nontoxin,Nontoxin,17.82
Icenc-SB0587_ENTPDPHydrolase7_Icenc-SB0587,Nontoxin,Nontoxin,11.32
Icenc-SB0587_ENTPDPHydrolase6_Icenc-SB0587,Nontoxin,Nontoxin,41.73
Icenc-SB0587_ENTPDPHydrolase4_Icenc-SB0587,Nontoxin,Nontoxin,38.15
Icenc-SB0587_Enolase-1_Icenc-SB0587,Nontoxin,Nontoxin,16.08
Icenc-SB0587_EnhRudimentary_Icenc-SB0587,Nontoxin,Nontoxin,237.06
Icenc-SB0587_EnhPolycomb2_Icenc-SB0587,Nontoxin,Nontoxin,13.04
Icenc-SB0587_EnhBinding-g_Icenc-SB0587,Nontoxin,Nontoxin,70.47
Icenc-SB0587_Engulfment2_Icenc-SB0587,Nontoxin,Nontoxin,27.51
Icenc-SB0587_EndothelialDiff1_Icenc-SB0587,Nontoxin,Nontoxin,629.47
Icenc-SB0587_Endoplasmin_Icenc-SB0587,Nontoxin,Nontoxin,580.14
Icenc-SB0587_EndophilinB2_Icenc-SB0587,Nontoxin,Nontoxin,11.27
Icenc-SB0587_EndophilinB1_Icenc-SB0587,Nontoxin,Nontoxin,178.27
Icenc-SB0587_Endopeptidase_Icenc-SB0587,Nontoxin,Nontoxin,13.39
Icenc-SB0587_emp24-9_Icenc-SB0587,Nontoxin,Nontoxin,306.26
Icenc-SB0587_EMP1_Icenc-SB0587,Nontoxin,Nontoxin,38.17
Icenc-SB0587_ElongFattyAcid5_Icenc-SB0587,Nontoxin,Nontoxin,54.31
Icenc-SB0587_Elongation1_Icenc-SB0587,Nontoxin,Nontoxin,35.04
Icenc-SB0587_ELMO3_Icenc-SB0587,Nontoxin,Nontoxin,4.45
Icenc-SB0587_ELL-2_Icenc-SB0587,Nontoxin,Nontoxin,66.47
Icenc-SB0587_ElecTransferFlava_Icenc-SB0587,Nontoxin,Nontoxin,90.15
Icenc-SB0587_ElastaseInhib_Icenc-SB0587,Nontoxin,Nontoxin,29.53
Icenc-SB0587_EIF1AD_Icenc-SB0587,Nontoxin,Nontoxin,77.73
Icenc-SB0587_EHDomain-4_Icenc-SB0587,Nontoxin,Nontoxin,13.73
Icenc-SB0587_EGR1-1_Icenc-SB0587,Nontoxin,Nontoxin,15.49
Icenc-SB0587_EF2Kin_Icenc-SB0587,Nontoxin,Nontoxin,95.49
Icenc-SB0587_EF1_Icenc-SB0587,Nontoxin,Nontoxin,116.49
Icenc-SB0587_EF-SPT5_Icenc-SB0587,Nontoxin,Nontoxin,54.17
Icenc-SB0587_EF-SPT4_Icenc-SB0587,Nontoxin,Nontoxin,88.61
Icenc-SB0587_EF-B2_Icenc-SB0587,Nontoxin,Nontoxin,565.4
Icenc-SB0587_EF-2_Icenc-SB0587,Nontoxin,Nontoxin,3865.32
Icenc-SB0587_EF-1g_Icenc-SB0587,Nontoxin,Nontoxin,2336.14
Icenc-SB0587_EF-1d_Icenc-SB0587,Nontoxin,Nontoxin,604.53
Icenc-SB0587_EF-1b_Icenc-SB0587,Nontoxin,Nontoxin,1483.58
Icenc-SB0587_EF-1a1_Icenc-SB0587,Nontoxin,Nontoxin,14374.32
Icenc-SB0587_EDRK1_Icenc-SB0587,Nontoxin,Nontoxin,1327.99
Icenc-SB0587_ECP3Iso1_Icenc-SB0587,Nontoxin,Nontoxin,17.68
Icenc-SB0587_Ecadherin_Icenc-SB0587,Nontoxin,Nontoxin,50.97
Icenc-SB0587_EAPT1_Icenc-SB0587,Nontoxin,Nontoxin,34.62
Icenc-SB0587_E3UFM1Lig1_Icenc-SB0587,Nontoxin,Nontoxin,149.66
Icenc-SB0587_E3UbiCHFRiso2_Icenc-SB0587,Nontoxin,Nontoxin,4.92
Icenc-SB0587_E3-SUMO_Icenc-SB0587,Nontoxin,Nontoxin,26.24
Icenc-SB0587_e2FPhos_Icenc-SB0587,Nontoxin,Nontoxin,42.14
Icenc-SB0587_DyneinTctex1_Icenc-SB0587,Nontoxin,Nontoxin,121.9
Icenc-SB0587_DyneinLightRdblk2_Icenc-SB0587,Nontoxin,Nontoxin,137.97
Icenc-SB0587_DyneinLight2_Icenc-SB0587,Nontoxin,Nontoxin,181.64
Icenc-SB0587_DyneinLight1_Icenc-SB0587,Nontoxin,Nontoxin,410.38
Icenc-SB0587_Dynamin2_Icenc-SB0587,Nontoxin,Nontoxin,14.01
Icenc-SB0587_Dynamin1-2_Icenc-SB0587,Nontoxin,Nontoxin,10.4
Icenc-SB0587_Dynamin-1_Icenc-SB0587,Nontoxin,Nontoxin,6.97
Icenc-SB0587_Dynactin4-1_Icenc-SB0587,Nontoxin,Nontoxin,17.56
Icenc-SB0587_Dynactin3_Icenc-SB0587,Nontoxin,Nontoxin,212.88
Icenc-SB0587_Dynactin2_Icenc-SB0587,Nontoxin,Nontoxin,88.22
Icenc-SB0587_Dynactin-5_Icenc-SB0587,Nontoxin,Nontoxin,78.65
Icenc-SB0587_dymeclin_Icenc-SB0587,Nontoxin,Nontoxin,13.73
Icenc-SB0587_DualSpecPP19_Icenc-SB0587,Nontoxin,Nontoxin,7.89
Icenc-SB0587_DualSpecificityKin-1B_Icenc-SB0587,Nontoxin,Nontoxin,15.67
Icenc-SB0587_DualMitKinKin4_Icenc-SB0587,Nontoxin,Nontoxin,36.97
Icenc-SB0587_Dtyrdeacylase2_Icenc-SB0587,Nontoxin,Nontoxin,6.51
Icenc-SB0587_dsTPK3_Icenc-SB0587,Nontoxin,Nontoxin,6.68
Icenc-SB0587_dsRNAStauf1_Icenc-SB0587,Nontoxin,Nontoxin,101.02
Icenc-SB0587_drebrin1_Icenc-SB0587,Nontoxin,Nontoxin,77.57
Icenc-SB0587_Dpyr5CarSyn_Icenc-SB0587,Nontoxin,Nontoxin,42.67
Icenc-SB0587_Dpy30_Icenc-SB0587,Nontoxin,Nontoxin,131.6
Icenc-SB0587_DPP4a_Icenc-SB0587,Nontoxin,Nontoxin,68.24
Icenc-SB0587_DPIPPPHydrolase2_Icenc-SB0587,Nontoxin,Nontoxin,6.13
Icenc-SB0587_DPIPPPH1_Icenc-SB0587,Nontoxin,Nontoxin,47.19
Icenc-SB0587_DPH3_Icenc-SB0587,Nontoxin,Nontoxin,6.35
Icenc-SB0587_DPCD_Icenc-SB0587,Nontoxin,Nontoxin,48.7
Icenc-SB0587_DownSyn3_Icenc-SB0587,Nontoxin,Nontoxin,17.51
Icenc-SB0587_Dolichylphosphatase1_Icenc-SB0587,Nontoxin,Nontoxin,55.12
Icenc-SB0587_DolichPmbReg_Icenc-SB0587,Nontoxin,Nontoxin,37.52
Icenc-SB0587_DolicholPMannosyltrans_Icenc-SB0587,Nontoxin,Nontoxin,56.65
Icenc-SB0587_DNAPoly-d-2_Icenc-SB0587,Nontoxin,Nontoxin,26.45
Icenc-SB0587_DnaPolD4_Icenc-SB0587,Nontoxin,Nontoxin,21.91
Icenc-SB0587_DNAPol-b_Icenc-SB0587,Nontoxin,Nontoxin,30.98
Icenc-SB0587_DnaJC7_Icenc-SB0587,Nontoxin,Nontoxin,38.97
Icenc-SB0587_dnaJC28_Icenc-SB0587,Nontoxin,Nontoxin,3.75
Icenc-SB0587_DnaJC21_Icenc-SB0587,Nontoxin,Nontoxin,16.48
Icenc-SB0587_dnaJA2_Icenc-SB0587,Nontoxin,Nontoxin,230.61
Icenc-SB0587_dnaJ-C9_Icenc-SB0587,Nontoxin,Nontoxin,26.48
Icenc-SB0587_dnaJ-C3-2_Icenc-SB0587,Nontoxin,Nontoxin,67.94
Icenc-SB0587_dnaJ-C3-1_Icenc-SB0587,Nontoxin,Nontoxin,160.36
Icenc-SB0587_dnaJ-C2_Icenc-SB0587,Nontoxin,Nontoxin,29.1
Icenc-SB0587_dnaJ-B9_Icenc-SB0587,Nontoxin,Nontoxin,132.61
Icenc-SB0587_dnaJ-B12_Icenc-SB0587,Nontoxin,Nontoxin,10.2
Icenc-SB0587_DnaJ-B11_Icenc-SB0587,Nontoxin,Nontoxin,186.94
Icenc-SB0587_dnaJ-B1_Icenc-SB0587,Nontoxin,Nontoxin,80.91
Icenc-SB0587_dnaJ-A1_Icenc-SB0587,Nontoxin,Nontoxin,85.56
Icenc-SB0587_DnaDorRMAPolII_Icenc-SB0587,Nontoxin,Nontoxin,49.09
Icenc-SB0587_DNADamageMod2_Icenc-SB0587,Nontoxin,Nontoxin,23.21
Icenc-SB0587_DNADamageBinding1_Icenc-SB0587,Nontoxin,Nontoxin,57.4
Icenc-SB0587_DNADamage4_Icenc-SB0587,Nontoxin,Nontoxin,127.94
Icenc-SB0587_DNABindingDeath2_Icenc-SB0587,Nontoxin,Nontoxin,113.94
Icenc-SB0587_DNA-Topoisomerase3b-1-1_Icenc-SB0587,Nontoxin,Nontoxin,11.13
Icenc-SB0587_DMAT_Icenc-SB0587,Nontoxin,Nontoxin,48.57
Icenc-SB0587_DKFZP459D1918_Icenc-SB0587,Nontoxin,Nontoxin,46
Icenc-SB0587_DipthamideBiosyn2_Icenc-SB0587,Nontoxin,Nontoxin,12.3
Icenc-SB0587_DiphosphomevalonateDecarb_Icenc-SB0587,Nontoxin,Nontoxin,142.95
