gene_id,Toxin_Nontoxin,Toxin_Class,Icenc-SB0699.genes.results
Icenc-SB0699_Chromobox5_Icenc-SB0699,Nontoxin,Nontoxin,5.26
Icenc-SB0699_Chromobox3-1_Icenc-SB0699,Nontoxin,Nontoxin,63.81
Icenc-SB0699_ChromatinMod1A_Icenc-SB0699,Nontoxin,Nontoxin,45.95
Icenc-SB0699_Chondroitin2_Icenc-SB0699,Nontoxin,Nontoxin,5.4
Icenc-SB0699_CholTran2_Icenc-SB0699,Nontoxin,Nontoxin,16.64
Icenc-SB0699_CholineTransporter4_Icenc-SB0699,Nontoxin,Nontoxin,26.8
Icenc-SB0699_ChargedMultivesicular5_Icenc-SB0699,Nontoxin,Nontoxin,39.56
Icenc-SB0699_CGGrpt1_Icenc-SB0699,Nontoxin,Nontoxin,4.99
Icenc-SB0699_CG4452Iso1_Icenc-SB0699,Nontoxin,Nontoxin,3.8
Icenc-SB0699_CFX_trinity24873,Nontoxin,Nontoxin,6.71
Icenc-SB0699_Cerebellar_Icenc-SB0699,Nontoxin,Nontoxin,4.08
Icenc-SB0699_Centrin2_Icenc-SB0699,Nontoxin,Nontoxin,108.99
Icenc-SB0699_Centrin-3_Icenc-SB0699,Nontoxin,Nontoxin,41.75
Icenc-SB0699_CellGrowthNucleolar_Icenc-SB0699,Nontoxin,Nontoxin,31.07
Icenc-SB0699_CellDivCycle123_Icenc-SB0699,Nontoxin,Nontoxin,96.11
Icenc-SB0699_CellDiffRCD1_Icenc-SB0699,Nontoxin,Nontoxin,22.58
Icenc-SB0699_CellDeath6_Icenc-SB0699,Nontoxin,Nontoxin,10.06
Icenc-SB0699_CellDeath5_Icenc-SB0699,Nontoxin,Nontoxin,61.37
Icenc-SB0699_CellDeath4-1_Icenc-SB0699,Nontoxin,Nontoxin,75.48
Icenc-SB0699_CellDeath10_Icenc-SB0699,Nontoxin,Nontoxin,44.84
Icenc-SB0699_CellCycleProg1_Icenc-SB0699,Nontoxin,Nontoxin,74.84
Icenc-SB0699_CellCycle4_Icenc-SB0699,Nontoxin,Nontoxin,10.62
Icenc-SB0699_CDPglyceroltrans_Icenc-SB0699,Nontoxin,Nontoxin,13.29
Icenc-SB0699_CDKMAT1_Icenc-SB0699,Nontoxin,Nontoxin,13.18
Icenc-SB0699_Cdk7_Icenc-SB0699,Nontoxin,Nontoxin,6.33
Icenc-SB0699_CDK5-3_Icenc-SB0699,Nontoxin,Nontoxin,63.24
Icenc-SB0699_CDK5-1-1_Icenc-SB0699,Nontoxin,Nontoxin,10.83
Icenc-SB0699_CdK2_Icenc-SB0699,Nontoxin,Nontoxin,16.04
Icenc-SB0699_CDGSH2_Icenc-SB0699,Nontoxin,Nontoxin,4.93
Icenc-SB0699_CDC5_Icenc-SB0699,Nontoxin,Nontoxin,25.91
Icenc-SB0699_CDC42se2_Icenc-SB0699,Nontoxin,Nontoxin,4.9
Icenc-SB0699_cdc42-4_Icenc-SB0699,Nontoxin,Nontoxin,6.66
Icenc-SB0699_CDC42-1_Icenc-SB0699,Nontoxin,Nontoxin,9.77
Icenc-SB0699_CDC42_Icenc-SB0699,Nontoxin,Nontoxin,199.62
Icenc-SB0699_CDC28Kinase-1B_Icenc-SB0699,Nontoxin,Nontoxin,15.63
Icenc-SB0699_CD82_Icenc-SB0699,Nontoxin,Nontoxin,107.39
Icenc-SB0699_CD81_Icenc-SB0699,Nontoxin,Nontoxin,22.76
Icenc-SB0699_CD2AntCytTail2_Icenc-SB0699,Nontoxin,Nontoxin,34.44
Icenc-SB0699_CD151Antigen_Icenc-SB0699,Nontoxin,Nontoxin,32.54
Icenc-SB0699_CCR4NOT7_Icenc-SB0699,Nontoxin,Nontoxin,5.05
Icenc-SB0699_CCPPAR-g_Icenc-SB0699,Nontoxin,Nontoxin,10.18
Icenc-SB0699_CCHCCHD7_Icenc-SB0699,Nontoxin,Nontoxin,45.71
Icenc-SB0699_CCDC134_Icenc-SB0699,Nontoxin,Nontoxin,49.53
Icenc-SB0699_CCDC130_Icenc-SB0699,Nontoxin,Nontoxin,14.37
Icenc-SB0699_CCDC126_Icenc-SB0699,Nontoxin,Nontoxin,3.73
Icenc-SB0699_CCDC124_Icenc-SB0699,Nontoxin,Nontoxin,19.4
Icenc-SB0699_CCDC-94_Icenc-SB0699,Nontoxin,Nontoxin,10.94
Icenc-SB0699_CCDC-22_Icenc-SB0699,Nontoxin,Nontoxin,12.53
Icenc-SB0699_Ccd115_Icenc-SB0699,Nontoxin,Nontoxin,50.12
Icenc-SB0699_Ccd101_Icenc-SB0699,Nontoxin,Nontoxin,18.3
Icenc-SB0699_Caveolin2_Icenc-SB0699,Nontoxin,Nontoxin,14.79
Icenc-SB0699_Caveolin1_Icenc-SB0699,Nontoxin,Nontoxin,10.86
Icenc-SB0699_CaUptake-1_Icenc-SB0699,Nontoxin,Nontoxin,17.74
Icenc-SB0699_CathepsinB_Icenc-SB0699,Nontoxin,Nontoxin,151.02
Icenc-SB0699_Catenin-a1_Icenc-SB0699,Nontoxin,Nontoxin,25.81
Icenc-SB0699_Catalase_Icenc-SB0699,Nontoxin,Nontoxin,8.22
Icenc-SB0699_Caspase-3_Icenc-SB0699,Nontoxin,Nontoxin,3
Icenc-SB0699_CasKin2b_Icenc-SB0699,Nontoxin,Nontoxin,94.27
Icenc-SB0699_CaseinKinII-a_Icenc-SB0699,Nontoxin,Nontoxin,11.5
Icenc-SB0699_CaseinKinI_Icenc-SB0699,Nontoxin,Nontoxin,13.08
Icenc-SB0699_CaseinKin1a_Icenc-SB0699,Nontoxin,Nontoxin,93.59
Icenc-SB0699_Carrier30-4_Icenc-SB0699,Nontoxin,Nontoxin,31.48
Icenc-SB0699_Carrier2_Icenc-SB0699,Nontoxin,Nontoxin,60.99
Icenc-SB0699_CarnOAcet_Icenc-SB0699,Nontoxin,Nontoxin,25.75
Icenc-SB0699_CaRegHSP1_Icenc-SB0699,Nontoxin,Nontoxin,19.66
Icenc-SB0699_CarbReductase1_Icenc-SB0699,Nontoxin,Nontoxin,59.71
Icenc-SB0699_CarbonylReductase4_Icenc-SB0699,Nontoxin,Nontoxin,11.8
Icenc-SB0699_CarbinolamineDH2_Icenc-SB0699,Nontoxin,Nontoxin,52.85
Icenc-SB0699_CarbEzrin_Icenc-SB0699,Nontoxin,Nontoxin,14.99
Icenc-SB0699_Capping-b_Icenc-SB0699,Nontoxin,Nontoxin,192.22
Icenc-SB0699_Canopy2_Icenc-SB0699,Nontoxin,Nontoxin,61.23
Icenc-SB0699_CancerNucleosideTriphosphatase_Icenc-SB0699,Nontoxin,Nontoxin,11.96
Icenc-SB0699_cAMPResElement2_Icenc-SB0699,Nontoxin,Nontoxin,60.42
Icenc-SB0699_cAMPRegPP19_Icenc-SB0699,Nontoxin,Nontoxin,11.99
Icenc-SB0699_cAMPKinIa_Icenc-SB0699,Nontoxin,Nontoxin,18.35
Icenc-SB0699_cAMPKin-b_Icenc-SB0699,Nontoxin,Nontoxin,3.35
Icenc-SB0699_cAMPKin_Icenc-SB0699,Nontoxin,Nontoxin,90.07
Icenc-SB0699_Calponin3_Icenc-SB0699,Nontoxin,Nontoxin,284.94
Icenc-SB0699_Calpain1-2_Icenc-SB0699,Nontoxin,Nontoxin,12.32
Icenc-SB0699_Calpain1-1_Icenc-SB0699,Nontoxin,Nontoxin,20.98
Icenc-SB0699_Calnexin_Icenc-SB0699,Nontoxin,Nontoxin,43.63
Icenc-SB0699_CalmodulinKin1_Icenc-SB0699,Nontoxin,Nontoxin,571.9
Icenc-SB0699_Calmodulin-4_Icenc-SB0699,Nontoxin,Nontoxin,406.65
Icenc-SB0699_Calmodulin-3_Icenc-SB0699,Nontoxin,Nontoxin,244.45
Icenc-SB0699_Calmodulin-2_Icenc-SB0699,Nontoxin,Nontoxin,263.18
Icenc-SB0699_Calmodulin-1_Icenc-SB0699,Nontoxin,Nontoxin,138.9
Icenc-SB0699_calmegin_Icenc-SB0699,Nontoxin,Nontoxin,18.41
Icenc-SB0699_Calcyphosine_Icenc-SB0699,Nontoxin,Nontoxin,42.6
Icenc-SB0699_Calcineurin-B1_Icenc-SB0699,Nontoxin,Nontoxin,45.31
Icenc-SB0699_CaIntBind1_Icenc-SB0699,Nontoxin,Nontoxin,126.68
Icenc-SB0699_CaChannel1_Icenc-SB0699,Nontoxin,Nontoxin,71.4
Icenc-SB0699_CaBinding39_Icenc-SB0699,Nontoxin,Nontoxin,152.14
Icenc-SB0699_CaBinding-p22_Icenc-SB0699,Nontoxin,Nontoxin,106.16
Icenc-SB0699_Cab45_Icenc-SB0699,Nontoxin,Nontoxin,211.24
Icenc-SB0699_C9orf46_Icenc-SB0699,Nontoxin,Nontoxin,9.36
Icenc-SB0699_C9orf125_Icenc-SB0699,Nontoxin,Nontoxin,3.38
Icenc-SB0699_C8orf59_Icenc-SB0699,Nontoxin,Nontoxin,25.47
Icenc-SB0699_C7orf55_Icenc-SB0699,Nontoxin,Nontoxin,72.93
Icenc-SB0699_C7orf42_Icenc-SB0699,Nontoxin,Nontoxin,41.36
Icenc-SB0699_C7orf36_Icenc-SB0699,Nontoxin,Nontoxin,24.94
Icenc-SB0699_C6orf62_Icenc-SB0699,Nontoxin,Nontoxin,116.57
Icenc-SB0699_C6orf192_Icenc-SB0699,Nontoxin,Nontoxin,12.92
Icenc-SB0699_C6orf120_Icenc-SB0699,Nontoxin,Nontoxin,26.94
Icenc-SB0699_C6orf115_Icenc-SB0699,Nontoxin,Nontoxin,110.63
Icenc-SB0699_C5orf51_Icenc-SB0699,Nontoxin,Nontoxin,33.27
Icenc-SB0699_C5orf44_Icenc-SB0699,Nontoxin,Nontoxin,35.08
Icenc-SB0699_C5orf43_Icenc-SB0699,Nontoxin,Nontoxin,45.93
Icenc-SB0699_C5orf24_Icenc-SB0699,Nontoxin,Nontoxin,2.49
Icenc-SB0699_C4orf52_Icenc-SB0699,Nontoxin,Nontoxin,118.21
Icenc-SB0699_C4orf29_Icenc-SB0699,Nontoxin,Nontoxin,11.01
Icenc-SB0699_C3PAT4_Icenc-SB0699,Nontoxin,Nontoxin,25.7
Icenc-SB0699_C3orf78_Icenc-SB0699,Nontoxin,Nontoxin,15.19
Icenc-SB0699_C3orf37_Icenc-SB0699,Nontoxin,Nontoxin,11.04
Icenc-SB0699_C3orf26_Icenc-SB0699,Nontoxin,Nontoxin,22.03
Icenc-SB0699_C3orf19-2_Icenc-SB0699,Nontoxin,Nontoxin,9.42
Icenc-SB0699_C3orf18_Icenc-SB0699,Nontoxin,Nontoxin,30.35
Icenc-SB0699_C3HC4ZF_Icenc-SB0699,Nontoxin,Nontoxin,8.13
Icenc-SB0699_C2orf64_Icenc-SB0699,Nontoxin,Nontoxin,48.23
Icenc-SB0699_C21orf59_Icenc-SB0699,Nontoxin,Nontoxin,34.55
Icenc-SB0699_C20orf43_Icenc-SB0699,Nontoxin,Nontoxin,72.92
Icenc-SB0699_C20orf4_Icenc-SB0699,Nontoxin,Nontoxin,13.32
Icenc-SB0699_C20orf30_Icenc-SB0699,Nontoxin,Nontoxin,47.78
Icenc-SB0699_C20orf11_Icenc-SB0699,Nontoxin,Nontoxin,22.57
Icenc-SB0699_C2-2_Icenc-SB0699,Nontoxin,Nontoxin,12.55
Icenc-SB0699_C1orf31_Icenc-SB0699,Nontoxin,Nontoxin,33.22
Icenc-SB0699_C1orf123_Icenc-SB0699,Nontoxin,Nontoxin,50.9
Icenc-SB0699_C19orf47_Icenc-SB0699,Nontoxin,Nontoxin,17.73
Icenc-SB0699_C18orf19_Icenc-SB0699,Nontoxin,Nontoxin,12.76
Icenc-SB0699_C16orf87_Icenc-SB0699,Nontoxin,Nontoxin,24.58
Icenc-SB0699_C16orf80_Icenc-SB0699,Nontoxin,Nontoxin,72.48
Icenc-SB0699_C16orf70_Icenc-SB0699,Nontoxin,Nontoxin,2.99
Icenc-SB0699_C16orf58_Icenc-SB0699,Nontoxin,Nontoxin,17.48
Icenc-SB0699_C15orf57_Icenc-SB0699,Nontoxin,Nontoxin,14.42
Icenc-SB0699_C15orf40_Icenc-SB0699,Nontoxin,Nontoxin,11.95
Icenc-SB0699_C15orf29_Icenc-SB0699,Nontoxin,Nontoxin,10.89
Icenc-SB0699_C14orf166_Icenc-SB0699,Nontoxin,Nontoxin,83
Icenc-SB0699_C13orf33_Icenc-SB0699,Nontoxin,Nontoxin,12.13
Icenc-SB0699_C12orf23_Icenc-SB0699,Nontoxin,Nontoxin,65.24
Icenc-SB0699_C11orf73_Icenc-SB0699,Nontoxin,Nontoxin,44.72
Icenc-SB0699_C11orf54_Icenc-SB0699,Nontoxin,Nontoxin,19.22
Icenc-SB0699_C11orf46_Icenc-SB0699,Nontoxin,Nontoxin,26.2
Icenc-SB0699_C10orf35_Icenc-SB0699,Nontoxin,Nontoxin,12.54
Icenc-SB0699_c-Myc_Icenc-SB0699,Nontoxin,Nontoxin,80.27
Icenc-SB0699_C-ets-2_Icenc-SB0699,Nontoxin,Nontoxin,15.97
Icenc-SB0699_Bystin_Icenc-SB0699,Nontoxin,Nontoxin,24.6
Icenc-SB0699_BUD31_Icenc-SB0699,Nontoxin,Nontoxin,107.82
Icenc-SB0699_BTG2_Icenc-SB0699,Nontoxin,Nontoxin,28.04
Icenc-SB0699_BTG1_Icenc-SB0699,Nontoxin,Nontoxin,140.03
Icenc-SB0699_BTBPOZ9_Icenc-SB0699,Nontoxin,Nontoxin,5.41
Icenc-SB0699_BTBPOZ4_Icenc-SB0699,Nontoxin,Nontoxin,8.16
Icenc-SB0699_BTB-POZ-KCTD9_Icenc-SB0699,Nontoxin,Nontoxin,5.91
Icenc-SB0699_BTB-POZ-CUL3RhoADegrad_Icenc-SB0699,Nontoxin,Nontoxin,14.91
Icenc-SB0699_BTB-POZ_Icenc-SB0699,Nontoxin,Nontoxin,16.47
Icenc-SB0699_Bromodomain7_Icenc-SB0699,Nontoxin,Nontoxin,26.63
Icenc-SB0699_BRISC-Abro1_Icenc-SB0699,Nontoxin,Nontoxin,7.67
Icenc-SB0699_BridgingIntegrator3_Icenc-SB0699,Nontoxin,Nontoxin,21.8
Icenc-SB0699_BRICK1_Icenc-SB0699,Nontoxin,Nontoxin,156.18
Icenc-SB0699_BRCC36_Icenc-SB0699,Nontoxin,Nontoxin,24.23
Icenc-SB0699_BRCA2_Icenc-SB0699,Nontoxin,Nontoxin,26.58
Icenc-SB0699_BRCA1-A-BRE_Icenc-SB0699,Nontoxin,Nontoxin,23.47
Icenc-SB0699_Brain44-2_Icenc-SB0699,Nontoxin,Nontoxin,61.52
Icenc-SB0699_boIA2_Icenc-SB0699,Nontoxin,Nontoxin,73.5
Icenc-SB0699_BladderCancer_Icenc-SB0699,Nontoxin,Nontoxin,35.53
Icenc-SB0699_BiPGlyMutase_Icenc-SB0699,Nontoxin,Nontoxin,3.73
Icenc-SB0699_Biogenesis_Icenc-SB0699,Nontoxin,Nontoxin,83.27
Icenc-SB0699_Biglycan_Icenc-SB0699,Nontoxin,Nontoxin,91.96
Icenc-SB0699_BifunctionalLyase_Icenc-SB0699,Nontoxin,Nontoxin,12.15
Icenc-SB0699_Bifunctional-PURH_Icenc-SB0699,Nontoxin,Nontoxin,75.93
Icenc-SB0699_BifuncPPKin_Icenc-SB0699,Nontoxin,Nontoxin,9.64
Icenc-SB0699_BetaCentractin_Icenc-SB0699,Nontoxin,Nontoxin,17.72
Icenc-SB0699_BetaCateninInt1_Icenc-SB0699,Nontoxin,Nontoxin,54.41
Icenc-SB0699_BET1_Icenc-SB0699,Nontoxin,Nontoxin,44.03
Icenc-SB0699_Beclin1_Icenc-SB0699,Nontoxin,Nontoxin,11.39
Icenc-SB0699_Bcms1_Icenc-SB0699,Nontoxin,Nontoxin,34.75
Icenc-SB0699_BCell31_Icenc-SB0699,Nontoxin,Nontoxin,201.21
Icenc-SB0699_BCAminotransferase_Icenc-SB0699,Nontoxin,Nontoxin,73.85
Icenc-SB0699_BaxInh1_Icenc-SB0699,Nontoxin,Nontoxin,1070.9
Icenc-SB0699_BAXInh_Icenc-SB0699,Nontoxin,Nontoxin,40.27
Icenc-SB0699_BAT1_Icenc-SB0699,Nontoxin,Nontoxin,76.95
Icenc-SB0699_BarrierAutointegration_Icenc-SB0699,Nontoxin,Nontoxin,68.21
Icenc-SB0699_Band5_Icenc-SB0699,Nontoxin,Nontoxin,17.91
Icenc-SB0699_Autophagy5_Icenc-SB0699,Nontoxin,Nontoxin,13.31
Icenc-SB0699_Autophagy13-2_Icenc-SB0699,Nontoxin,Nontoxin,10.58
Icenc-SB0699_Autophagy101_Icenc-SB0699,Nontoxin,Nontoxin,26.8
Icenc-SB0699_ATPSynO_Icenc-SB0699,Nontoxin,Nontoxin,375.16
Icenc-SB0699_ATPSynLipid-4_Icenc-SB0699,Nontoxin,Nontoxin,85.37
Icenc-SB0699_ATPSynLipid-2_Icenc-SB0699,Nontoxin,Nontoxin,1109.12
Icenc-SB0699_ATPSynLipid-1_Icenc-SB0699,Nontoxin,Nontoxin,315.99
Icenc-SB0699_ATPSyn-s_Icenc-SB0699,Nontoxin,Nontoxin,50.54
Icenc-SB0699_ATPSyn-g_Icenc-SB0699,Nontoxin,Nontoxin,810.48
Icenc-SB0699_ATPSyn-eps_Icenc-SB0699,Nontoxin,Nontoxin,544.1
Icenc-SB0699_ATPSyn-d_Icenc-SB0699,Nontoxin,Nontoxin,448.53
Icenc-SB0699_ATPSyn-a_Icenc-SB0699,Nontoxin,Nontoxin,496.22
Icenc-SB0699_ATPBindingE1_Icenc-SB0699,Nontoxin,Nontoxin,52.94
Icenc-SB0699_ATPaseAAA1_Icenc-SB0699,Nontoxin,Nontoxin,2.84
Icenc-SB0699_ATPase-lys70_Icenc-SB0699,Nontoxin,Nontoxin,25.22
Icenc-SB0699_ATPase-ASNA1_Icenc-SB0699,Nontoxin,Nontoxin,43.01
Icenc-SB0699_ATP23_Icenc-SB0699,Nontoxin,Nontoxin,11.72
Icenc-SB0699_ATP-CitrateSyn_Icenc-SB0699,Nontoxin,Nontoxin,18.68
Icenc-SB0699_ATOX1_Icenc-SB0699,Nontoxin,Nontoxin,51.21
Icenc-SB0699_AsptRNASyn_Icenc-SB0699,Nontoxin,Nontoxin,40.04
Icenc-SB0699_AspSyn_Icenc-SB0699,Nontoxin,Nontoxin,45.2
Icenc-SB0699_AspDipeptidase_Icenc-SB0699,Nontoxin,Nontoxin,24.05
Icenc-SB0699_Aspartyl-tRNASyn_Icenc-SB0699,Nontoxin,Nontoxin,40.1
Icenc-SB0699_AspAminoTrans1_Icenc-SB0699,Nontoxin,Nontoxin,113.05
Icenc-SB0699_Arrestin-b2_Icenc-SB0699,Nontoxin,Nontoxin,46.5
Icenc-SB0699_Armadillo8_Icenc-SB0699,Nontoxin,Nontoxin,9.26
Icenc-SB0699_Armadillo6-2_Icenc-SB0699,Nontoxin,Nontoxin,6.85
Icenc-SB0699_Armadillo1_Icenc-SB0699,Nontoxin,Nontoxin,5.91
Icenc-SB0699_ArgNMeT1_Icenc-SB0699,Nontoxin,Nontoxin,82.73
Icenc-SB0699_ArgMethyltrans7_Icenc-SB0699,Nontoxin,Nontoxin,8.87
Icenc-SB0699_Arginyl-tRNASyn_Icenc-SB0699,Nontoxin,Nontoxin,46.18
Icenc-SB0699_arfGAP_Icenc-SB0699,Nontoxin,Nontoxin,36.89
Icenc-SB0699_Arfaptin1_Icenc-SB0699,Nontoxin,Nontoxin,8.33
Icenc-SB0699_Aralar1_Icenc-SB0699,Nontoxin,Nontoxin,67.47
Icenc-SB0699_Aquaporin5_Icenc-SB0699,Nontoxin,Nontoxin,480.7
Icenc-SB0699_Aquaporin3_Icenc-SB0699,Nontoxin,Nontoxin,19.06
Icenc-SB0699_Aquaporin1_Icenc-SB0699,Nontoxin,Nontoxin,64.58
Icenc-SB0699_Aprataxin_Icenc-SB0699,Nontoxin,Nontoxin,20.94
Icenc-SB0699_ApoptosisInh-1_Icenc-SB0699,Nontoxin,Nontoxin,40.18
Icenc-SB0699_ApopInhib5_Icenc-SB0699,Nontoxin,Nontoxin,15.29
Icenc-SB0699_AP1-m2_Icenc-SB0699,Nontoxin,Nontoxin,39.66
Icenc-SB0699_AP-3-s1_Icenc-SB0699,Nontoxin,Nontoxin,164.74
Icenc-SB0699_AP-3-mu1_Icenc-SB0699,Nontoxin,Nontoxin,50.73
Icenc-SB0699_AP-2-sigma_Icenc-SB0699,Nontoxin,Nontoxin,399.54
Icenc-SB0699_AP-2-mu_Icenc-SB0699,Nontoxin,Nontoxin,96.49
Icenc-SB0699_AP-1-s3_Icenc-SB0699,Nontoxin,Nontoxin,215.21
Icenc-SB0699_AP-1-s1A_Icenc-SB0699,Nontoxin,Nontoxin,211.71
Icenc-SB0699_AP-1-mu1_Icenc-SB0699,Nontoxin,Nontoxin,26.08
Icenc-SB0699_AP-1-b1_Icenc-SB0699,Nontoxin,Nontoxin,28.25
Icenc-SB0699_AP-1-2_Icenc-SB0699,Nontoxin,Nontoxin,7.2
Icenc-SB0699_AntizymeInh1_Icenc-SB0699,Nontoxin,Nontoxin,27.3
Icenc-SB0699_AntigenCD44_Icenc-SB0699,Nontoxin,Nontoxin,13.28
Icenc-SB0699_AnnexinA7_Icenc-SB0699,Nontoxin,Nontoxin,154.02
Icenc-SB0699_AnnexinA6_Icenc-SB0699,Nontoxin,Nontoxin,172.03
Icenc-SB0699_AnnexinA5_Icenc-SB0699,Nontoxin,Nontoxin,237.95
Icenc-SB0699_AnnexinA2_Icenc-SB0699,Nontoxin,Nontoxin,939.22
Icenc-SB0699_AnnexinA1_Icenc-SB0699,Nontoxin,Nontoxin,293.09
Icenc-SB0699_Ankyrin39_Icenc-SB0699,Nontoxin,Nontoxin,12.36
Icenc-SB0699_Ankyrin13D_Icenc-SB0699,Nontoxin,Nontoxin,28.6
Icenc-SB0699_Ankyrin-46_Icenc-SB0699,Nontoxin,Nontoxin,26.33
Icenc-SB0699_AnionChan3_Icenc-SB0699,Nontoxin,Nontoxin,107.67
Icenc-SB0699_AnionChan2_Icenc-SB0699,Nontoxin,Nontoxin,346.03
Icenc-SB0699_AngioMig_Icenc-SB0699,Nontoxin,Nontoxin,15.54
Icenc-SB0699_AngiogenesisInh-1-2_Icenc-SB0699,Nontoxin,Nontoxin,24.56
Icenc-SB0699_AnaphasePromoting-7_Icenc-SB0699,Nontoxin,Nontoxin,19.74
Icenc-SB0699_Anaphase13_Icenc-SB0699,Nontoxin,Nontoxin,33.58
Icenc-SB0699_Anaphase11_Icenc-SB0699,Nontoxin,Nontoxin,45.71
Icenc-SB0699_AMSyn2_Icenc-SB0699,Nontoxin,Nontoxin,8.69
Icenc-SB0699_AMPKin-g1_Icenc-SB0699,Nontoxin,Nontoxin,29.21
Icenc-SB0699_AMN1_Icenc-SB0699,Nontoxin,Nontoxin,12.44
Icenc-SB0699_Aminotransferase2-1_Icenc-SB0699,Nontoxin,Nontoxin,55.02
Icenc-SB0699_Aminotransferase_Icenc-SB0699,Nontoxin,Nontoxin,17.59
Icenc-SB0699_AminopeptidaseP_Icenc-SB0699,Nontoxin,Nontoxin,15.36
Icenc-SB0699_Aminoacylase1A_Icenc-SB0699,Nontoxin,Nontoxin,5.15
Icenc-SB0699_Aminoacyl-tRNASyn_Icenc-SB0699,Nontoxin,Nontoxin,76.1
Icenc-SB0699_Amidase-NIT2-2_Icenc-SB0699,Nontoxin,Nontoxin,22.48
Icenc-SB0699_AlphaGlobin_Icenc-SB0699,Nontoxin,Nontoxin,197.28
Icenc-SB0699_AlphaEnolase_Icenc-SB0699,Nontoxin,Nontoxin,449.74
Icenc-SB0699_AlphaEndosulfine_Icenc-SB0699,Nontoxin,Nontoxin,64.65
Icenc-SB0699_AlphAdducin1_Icenc-SB0699,Nontoxin,Nontoxin,74.32
Icenc-SB0699_AlphaCrystallinB_Icenc-SB0699,Nontoxin,Nontoxin,9.96
Icenc-SB0699_AlphaActinin1_Icenc-SB0699,Nontoxin,Nontoxin,14.84
Icenc-SB0699_ALG13_Icenc-SB0699,Nontoxin,Nontoxin,39.55
Icenc-SB0699_ALG10-A_Icenc-SB0699,Nontoxin,Nontoxin,9.05
Icenc-SB0699_AldolaseA_Icenc-SB0699,Nontoxin,Nontoxin,384.27
Icenc-SB0699_AldoKetoRed1B1_Icenc-SB0699,Nontoxin,Nontoxin,20.44
Icenc-SB0699_AldDeh16A1_Icenc-SB0699,Nontoxin,Nontoxin,13.5
Icenc-SB0699_AlcDe5III_Icenc-SB0699,Nontoxin,Nontoxin,81.99
Icenc-SB0699_AlaGlyAmTr2_Icenc-SB0699,Nontoxin,Nontoxin,13.53
Icenc-SB0699_Aladin_Icenc-SB0699,Nontoxin,Nontoxin,7.88
Icenc-SB0699_AKT_Icenc-SB0699,Nontoxin,Nontoxin,48.53
Icenc-SB0699_AHA1_Icenc-SB0699,Nontoxin,Nontoxin,42.04
Icenc-SB0699_AFGFIB_Icenc-SB0699,Nontoxin,Nontoxin,36.7
Icenc-SB0699_ADPRibPyro_Icenc-SB0699,Nontoxin,Nontoxin,30.7
Icenc-SB0699_ADPRibosylation-8B_Icenc-SB0699,Nontoxin,Nontoxin,32.01
Icenc-SB0699_ADPribosylation-5A_Icenc-SB0699,Nontoxin,Nontoxin,7.74
Icenc-SB0699_ADPRibosyl6_Icenc-SB0699,Nontoxin,Nontoxin,59.16
Icenc-SB0699_ADPRibosyl3-1_Icenc-SB0699,Nontoxin,Nontoxin,348.46
Icenc-SB0699_ADPRibosyl2_Icenc-SB0699,Nontoxin,Nontoxin,24.49
Icenc-SB0699_ADPRibosyl1-4_Icenc-SB0699,Nontoxin,Nontoxin,191.09
Icenc-SB0699_ADPRibosyl1-2_Icenc-SB0699,Nontoxin,Nontoxin,125.3
Icenc-SB0699_ADPRib14_Icenc-SB0699,Nontoxin,Nontoxin,43.47
Icenc-SB0699_ADPPyrophos_Icenc-SB0699,Nontoxin,Nontoxin,22.99
Icenc-SB0699_ADP-ribosylation6_Icenc-SB0699,Nontoxin,Nontoxin,42.54
Icenc-SB0699_ADP-ribosylation4_Icenc-SB0699,Nontoxin,Nontoxin,229.44
Icenc-SB0699_ADP-Ribosylation1-1_Icenc-SB0699,Nontoxin,Nontoxin,31.57
Icenc-SB0699_AdiponectinRec2_Icenc-SB0699,Nontoxin,Nontoxin,9.54
Icenc-SB0699_Adipocyte_Icenc-SB0699,Nontoxin,Nontoxin,64.83
Icenc-SB0699_ADH_Icenc-SB0699,Nontoxin,Nontoxin,36.09
Icenc-SB0699_AdenylylCyclase1_Icenc-SB0699,Nontoxin,Nontoxin,90.92
Icenc-SB0699_AdenylosuccinateLyase_Icenc-SB0699,Nontoxin,Nontoxin,17.14
Icenc-SB0699_AdenylateKin6_Icenc-SB0699,Nontoxin,Nontoxin,24.97
Icenc-SB0699_AdenosylhomocysteinaseA_Icenc-SB0699,Nontoxin,Nontoxin,32.03
Icenc-SB0699_Adenosylhomocysteinase2_Icenc-SB0699,Nontoxin,Nontoxin,25.09
Icenc-SB0699_AdenosineTrans2_Icenc-SB0699,Nontoxin,Nontoxin,19.77
Icenc-SB0699_AdeninePRT_Icenc-SB0699,Nontoxin,Nontoxin,543.78
Icenc-SB0699_ADE2_Icenc-SB0699,Nontoxin,Nontoxin,33.4
Icenc-SB0699_AcylglycerolKin_Icenc-SB0699,Nontoxin,Nontoxin,8.66
Icenc-SB0699_AcylCoAoxidase1-1_Icenc-SB0699,Nontoxin,Nontoxin,32.35
Icenc-SB0699_AcylCoALPGA1_Icenc-SB0699,Nontoxin,Nontoxin,7.15
Icenc-SB0699_AcylCoADH-C4C12_Icenc-SB0699,Nontoxin,Nontoxin,30.12
Icenc-SB0699_AcylCoADeh9_Icenc-SB0699,Nontoxin,Nontoxin,26.48
