Time,Icenc-SB0699,Icenc-SB0587,Icenc-CLP2288
12.84167,2394,910,5187
12.85,2302,888,5213
12.85833,2211,866,5239
12.86667,2120,843,5263
12.875,2031,821,5287
12.88333,1943,798,5310
12.89167,1857,775,5331
12.9,1775,752,5352
12.90833,1696,727,5371
12.91667,1620,704,5390
12.925,1548,681,5408
12.93333,1478,659,5426
12.94167,1413,637,5447
12.95,1351,617,5471
12.95833,1292,598,5500
12.96667,1237,579,5532
12.975,1186,560,5569
12.98333,1141,541,5614
12.99167,1100,523,5667
13,1063,507,5729
13.00833,1030,492,5801
13.01667,1001,477,5882
13.025,975,463,5975
13.03333,953,451,6079
13.04167,933,438,6195
13.05,915,427,6323
13.05833,901,416,6463
13.06667,889,407,6615
13.075,879,399,6780
13.08333,872,392,6956
13.09167,867,386,7142
13.1,865,380,7337
13.10833,865,375,7541
13.11667,866,372,7753
13.125,869,371,7970
13.13333,873,369,8192
13.14167,878,369,8416
13.15,884,370,8642
13.15833,891,371,8869
13.16667,899,373,9094
13.175,908,375,9316
13.18333,918,378,9533
13.19167,929,384,9744
13.2,941,389,9948
13.20833,953,396,10144
13.21667,967,403,10329
13.225,982,411,10504
13.23333,996,419,10667
13.24167,1010,426,10816
13.25,1025,436,10951
13.25833,1041,446,11069
13.26667,1058,458,11169
13.275,1074,469,11252
13.28333,1091,480,11314
13.29167,1108,492,11356
13.3,1126,505,11373
13.30833,1146,519,11364
13.31667,1166,533,11330
13.325,1187,546,11269
13.33333,1208,560,11180
13.34167,1229,575,11065
13.35,1251,590,10923
13.35833,1272,606,10754
13.36667,1293,620,10559
13.375,1314,634,10342
13.38333,1335,649,10104
13.39167,1356,664,9848
13.4,1377,679,9577
13.40833,1397,693,9292
13.41667,1416,706,8999
13.425,1434,720,8698
13.43333,1454,733,8393
13.44167,1472,746,8085
13.45,1488,757,7779
13.45833,1505,767,7476
13.46667,1521,777,7176
13.475,1536,786,6882
13.48333,1549,794,6595
13.49167,1561,802,6318
13.5,1572,809,6050
13.50833,1583,815,5791
13.51667,1591,821,5544
13.525,1598,825,5309
13.53333,1604,828,5084
13.54167,1609,829,4870
13.55,1612,830,4667
13.55833,1613,831,4475
13.56667,1613,832,4293
13.575,1612,832,4123
13.58333,1610,830,3962
13.59167,1607,828,3811
13.6,1603,827,3668
13.60833,1596,825,3533
13.61667,1588,821,3407
13.625,1579,819,3289
13.63333,1569,816,3177
13.64167,1560,813,3072
13.65,1550,812,2972
13.65833,1538,811,2879
13.66667,1526,812,2793
13.675,1514,814,2713
13.68333,1500,816,2638
13.69167,1487,821,2567
13.7,1472,829,2501
13.70833,1457,838,2439
13.71667,1441,849,2381
13.725,1424,863,2327
13.73333,1409,879,2277
13.74167,1395,899,2231
13.75,1380,920,2188
13.75833,1366,944,2149
13.76667,1351,971,2114
13.775,1337,1000,2084
13.78333,1324,1033,2056
13.79167,1312,1067,2031
13.8,1300,1102,2010
13.80833,1290,1140,1992
13.81667,1281,1180,1977
13.825,1273,1222,1965
13.83333,1266,1265,1955
13.84167,1260,1310,1947
13.85,1256,1355,1943
13.85833,1254,1400,1941
13.86667,1255,1445,1941
13.875,1257,1490,1945
13.88333,1261,1534,1950
13.89167,1267,1579,1959
13.9,1275,1624,1970
13.90833,1285,1666,1983
13.91667,1297,1705,2000
13.925,1313,1743,2018
13.93333,1331,1777,2039
13.94167,1349,1811,2062
13.95,1371,1842,2087
13.95833,1394,1871,2115
13.96667,1420,1898,2146
13.975,1447,1924,2181
13.98333,1477,1949,2218
13.99167,1510,1971,2256
14,1544,1991,2298
14.00833,1580,2010,2343
14.01667,1618,2027,2391
14.025,1656,2042,2440
14.03333,1695,2056,2493
14.04167,1737,2067,2549
14.05,1780,2078,2607
14.05833,1822,2086,2668
14.06667,1865,2093,2732
14.075,1908,2098,2799
14.08333,1952,2102,2868
14.09167,1996,2102,2942
14.1,2039,2101,3019
14.10833,2081,2097,3100
14.11667,2122,2091,3185
14.125,2162,2082,3272
14.13333,2202,2071,3364
14.14167,2241,2056,3460
14.15,2278,2038,3559
14.15833,2313,2019,3663
14.16667,2350,1996,3770
14.175,2385,1972,3882
14.18333,2422,1945,3999
14.19167,2458,1917,4122
14.2,2494,1888,4251
14.20833,2530,1859,4386
14.21667,2568,1831,4526
14.225,2605,1803,4672
14.23333,2644,1776,4825
14.24167,2683,1749,4983
14.25,2724,1724,5147
14.25833,2765,1699,5319
14.26667,2809,1677,5498
14.275,2854,1656,5685
14.28333,2900,1637,5878
14.29167,2948,1621,6076
14.3,2998,1607,6281
14.30833,3048,1594,6492
14.31667,3101,1584,6709
14.325,3155,1576,6932
14.33333,3210,1569,7158
14.34167,3265,1564,7388
14.35,3323,1560,7621
14.35833,3381,1558,7855
14.36667,3440,1557,8090
14.375,3499,1559,8325
14.38333,3560,1563,8557
14.39167,3623,1568,8787
14.4,3686,1576,9012
14.40833,3751,1584,9231
14.41667,3816,1594,9440
14.425,3882,1608,9638
14.43333,3947,1624,9826
14.44167,4012,1641,10001
14.45,4075,1660,10163
14.45833,4136,1680,10307
14.46667,4197,1703,10437
14.475,4256,1728,10551
14.48333,4313,1753,10647
14.49167,4368,1778,10728
14.5,4421,1804,10791
14.50833,4473,1830,10836
14.51667,4522,1857,10866
14.525,4569,1884,10882
14.53333,4612,1911,10883
14.54167,4653,1937,10869
14.55,4692,1962,10842
14.55833,4728,1986,10803
14.56667,4762,2009,10753
14.575,4791,2029,10693
14.58333,4815,2047,10622
14.59167,4834,2063,10542
14.6,4846,2077,10455
14.60833,4850,2087,10361
14.61667,4846,2095,10260
14.625,4832,2101,10156
14.63333,4807,2104,10047
14.64167,4772,2105,9934
14.65,4725,2104,9818
14.65833,4666,2100,9700
14.66667,4596,2094,9582
14.675,4514,2088,9465
14.68333,4422,2081,9350
14.69167,4321,2073,9241
14.7,4211,2064,9140
14.70833,4096,2055,9050
14.71667,3976,2046,8972
14.725,3853,2035,8913
14.73333,3729,2025,8875
14.74167,3603,2014,8863
14.75,3479,2003,8882
14.75833,3358,1991,8934
14.76667,3239,1978,9024
14.775,3125,1964,9158
14.78333,3016,1948,9338
14.79167,2912,1929,9566
14.8,2813,1906,9848
14.80833,2722,1880,10189
14.81667,2637,1851,10588
14.825,2559,1820,11048
14.83333,2488,1784,11571
14.84167,2423,1744,12159
14.85,2365,1700,12811
14.85833,2314,1651,13527
14.86667,2268,1599,14305
14.875,2227,1545,15144
14.88333,2190,1488,16041
14.89167,2158,1431,16995
14.9,2130,1372,18000
14.90833,2105,1312,19053
14.91667,2084,1252,20147
14.925,2064,1193,21276
14.93333,2047,1137,22432
14.94167,2031,1083,23608
14.95,2018,1032,24797
14.95833,2007,984,25991
14.96667,1998,938,27181
14.975,1989,896,28359
14.98333,1980,857,29517
14.99167,1973,822,30648
15,1965,790,31745
15.00833,1958,761,32802
15.01667,1951,735,33816
15.025,1943,712,34781
15.03333,1934,693,35696
15.04167,1925,675,36560
15.05,1914,659,37371
15.05833,1901,645,38129
15.06667,1888,632,38834
15.075,1873,622,39485
15.08333,1855,613,40079
15.09167,1835,605,40614
15.1,1812,597,41086
15.10833,1787,589,41487
15.11667,1759,579,41810
15.125,1730,571,42045
15.13333,1698,563,42180
15.14167,1664,554,42205
15.15,1627,545,42107
15.15833,1590,537,41880
15.16667,1551,528,41517
15.175,1512,517,41011
15.18333,1472,507,40362
15.19167,1431,496,39569
15.2,1390,485,38637
15.20833,1351,475,37574
15.21667,1310,464,36390
15.225,1272,454,35099
15.23333,1234,444,33716
15.24167,1198,434,32255
15.25,1166,422,30735
15.25833,1135,410,29173
15.26667,1107,399,27588
15.275,1079,388,25996
15.28333,1053,379,24414
15.29167,1028,369,22854
15.3,1004,360,21330
15.30833,982,351,19853
15.31667,963,343,18432
15.325,945,334,17075
15.33333,929,327,15788
15.34167,914,320,14575
15.35,902,314,13439
15.35833,891,308,12381
15.36667,883,303,11402
15.375,874,298,10501
15.38333,866,293,9676
15.39167,859,290,8924
15.4,855,288,8241
15.40833,853,286,7624
15.41667,850,284,7069
15.425,849,283,6571
15.43333,847,282,6127
15.44167,847,282,5733
15.45,848,283,5385
15.45833,851,284,5079
15.46667,854,287,4810
15.475,857,290,4573
15.48333,862,295,4366
15.49167,867,300,4186
15.5,874,305,4031
15.50833,882,311,3897
15.51667,891,317,3782
15.525,900,324,3685
15.53333,909,330,3601
15.54167,919,336,3531
15.55,930,343,3472
15.55833,942,351,3422
15.56667,956,359,3382
15.575,970,369,3350
15.58333,984,378,3326
15.59167,998,388,3307
15.6,1013,398,3294
15.60833,1028,408,3285
15.61667,1043,418,3282
15.625,1059,428,3283
15.63333,1073,437,3286
15.64167,1087,446,3291
15.65,1100,455,3299
15.65833,1114,464,3310
15.66667,1127,472,3321
15.675,1142,480,3334
15.68333,1156,488,3349
15.69167,1171,497,3364
15.7,1185,506,3379
15.70833,1198,515,3393
15.71667,1209,522,3408
15.725,1220,529,3422
15.73333,1231,535,3435
15.74167,1241,541,3447
15.75,1249,546,3459
15.75833,1257,552,3471
15.76667,1264,556,3480
15.775,1270,559,3488
15.78333,1275,562,3495
15.79167,1278,563,3501
15.8,1281,563,3505
15.80833,1282,563,3507
15.81667,1283,562,3508
15.825,1282,560,3508
15.83333,1281,557,3507
15.84167,1277,554,3504
15.85,1272,550,3500
15.85833,1266,547,3496
15.86667,1258,541,3492
15.875,1249,535,3486
15.88333,1239,528,3479
15.89167,1227,520,3472
15.9,1213,511,3464
15.90833,1198,503,3457
15.91667,1181,494,3450
15.925,1163,484,3444
15.93333,1145,474,3438
15.94167,1127,464,3432
15.95,1108,454,3425
15.95833,1088,445,3419
15.96667,1067,435,3416
15.975,1045,425,3414
15.98333,1023,415,3414
15.99167,1002,406,3415
16,981,396,3416
16.00833,961,386,3420
16.01667,941,378,3426
16.025,921,372,3433
16.03333,901,365,3443
16.04167,884,360,3454
16.05,867,356,3466
16.05833,851,352,3478
16.06667,836,350,3491
16.075,823,348,3503
16.08333,811,348,3515
16.09167,801,349,3526
16.1,793,352,3536
16.10833,786,357,3545
16.11667,780,364,3552
16.125,777,372,3556
16.13333,774,382,3559
16.14167,773,395,3560
16.15,774,411,3559
16.15833,777,428,3557
16.16667,782,448,3554
16.175,789,470,3551
16.18333,797,492,3546
16.19167,809,518,3539
16.2,823,546,3533
16.20833,839,576,3527
16.21667,857,607,3520
16.225,878,641,3514
16.23333,903,679,3509
16.24167,930,719,3504
16.25,960,761,3499
16.25833,994,805,3494
16.26667,1030,851,3492
16.275,1070,899,3489
16.28333,1115,949,3485
16.29167,1164,1001,3483
16.3,1219,1053,3482
16.30833,1278,1107,3481
16.31667,1344,1162,3480
16.325,1416,1218,3479
16.33333,1493,1275,3477
16.34167,1576,1334,3475
16.35,1665,1392,3471
16.35833,1760,1450,3465
16.36667,1861,1508,3457
16.375,1970,1566,3447
16.38333,2085,1624,3436
16.39167,2209,1680,3422
16.4,2340,1734,3406
16.40833,2479,1786,3387
16.41667,2627,1836,3365
16.425,2783,1885,3341
16.43333,2946,1932,3315
16.44167,3116,1977,3287
16.45,3293,2018,3256
16.45833,3478,2057,3224
16.46667,3669,2093,3192
16.475,3867,2125,3161
16.48333,4071,2154,3129
16.49167,4281,2179,3098
16.5,4494,2202,3069
16.50833,4712,2221,3042
16.51667,4934,2238,3018
16.525,5159,2252,2996
16.53333,5385,2264,2977
16.54167,5611,2273,2961
16.55,5836,2281,2948
16.55833,6061,2286,2939
16.56667,6283,2289,2933
16.575,6503,2289,2930
16.58333,6718,2288,2931
16.59167,6926,2285,2938
16.6,7127,2280,2949
16.60833,7320,2273,2963
16.61667,7504,2266,2982
16.625,7678,2255,3005
16.63333,7841,2242,3033
16.64167,7993,2227,3065
16.65,8133,2210,3100
16.65833,8261,2190,3138
16.66667,8376,2164,3180
16.675,8480,2136,3224
16.68333,8573,2105,3272
16.69167,8653,2070,3321
16.7,8722,2030,3374
16.70833,8778,1987,3427
16.71667,8824,1939,3481
16.725,8861,1890,3536
16.73333,8889,1838,3590
16.74167,8909,1783,3643
16.75,8923,1726,3695
16.75833,8930,1667,3746
16.76667,8934,1608,3795
16.775,8933,1547,3840
16.78333,8928,1488,3882
16.79167,8919,1430,3919
16.8,8907,1373,3954
16.80833,8892,1316,3985
16.81667,8873,1263,4013
16.825,8848,1212,4037
16.83333,8818,1164,4058
16.84167,8780,1120,4074
16.85,8735,1080,4089
16.85833,8681,1044,4099
16.86667,8615,1013,4106
16.875,8537,986,4109
16.88333,8445,965,4109
16.89167,8339,947,4105
16.9,8218,934,4097
16.90833,8082,925,4086
16.91667,7932,919,4071
16.925,7767,917,4051
16.93333,7590,920,4024
16.94167,7401,926,3993
16.95,7203,936,3955
16.95833,6996,950,3911
16.96667,6784,968,3859
16.975,6569,991,3801
16.98333,6354,1015,3735
16.99167,6142,1041,3663
17,5934,1072,3586
17.00833,5733,1107,3505
17.01667,5542,1144,3420
17.025,5360,1184,3332
17.03333,5192,1225,3241
17.04167,5037,1267,3151
17.05,4898,1312,3060
17.05833,4775,1359,2972
17.06667,4669,1407,2887
17.075,4579,1457,2807
17.08333,4505,1508,2731
17.09167,4448,1559,2658
17.1,4407,1610,2590
17.10833,4383,1661,2526
17.11667,4375,1711,2468
17.125,4383,1760,2415
17.13333,4404,1809,2368
17.14167,4441,1858,2325
17.15,4492,1906,2287
17.15833,4556,1952,2254
17.16667,4633,1997,2226
17.175,4721,2041,2202
17.18333,4822,2084,2181
17.19167,4935,2126,2164
17.2,5058,2166,2149
17.20833,5192,2205,2136
17.21667,5335,2242,2126
17.225,5486,2276,2118
17.23333,5644,2308,2111
17.24167,5808,2338,2106
17.25,5980,2367,2102
17.25833,6155,2394,2097
17.26667,6335,2420,2094
17.275,6517,2443,2090
17.28333,6701,2463,2084
17.29167,6885,2482,2079
17.3,7069,2500,2073
17.30833,7250,2518,2067
17.31667,7431,2535,2060
17.325,7608,2550,2051
17.33333,7784,2563,2041
17.34167,7954,2576,2030
17.35,8118,2588,2019
17.35833,8278,2600,2007
17.36667,8433,2614,1994
17.375,8581,2626,1981
17.38333,8725,2636,1967
17.39167,8861,2644,1953
17.4,8992,2651,1937
17.40833,9116,2657,1923
17.41667,9233,2661,1909
17.425,9343,2662,1894
17.43333,9446,2662,1880
17.44167,9543,2658,1866
17.45,9635,2651,1851
17.45833,9721,2640,1837
17.46667,9803,2626,1822
17.475,9882,2608,1810
17.48333,9957,2586,1798
17.49167,10030,2559,1787
17.5,10100,2527,1777
17.50833,10167,2491,1767
17.51667,10233,2450,1758
17.525,10299,2407,1750
17.53333,10364,2360,1744
17.54167,10429,2310,1738
17.55,10495,2256,1732
17.55833,10560,2201,1728
17.56667,10623,2144,1725
17.575,10685,2086,1723
17.58333,10744,2028,1720
17.59167,10801,1972,1719
17.6,10853,1916,1720
17.60833,10900,1861,1723
17.61667,10940,1809,1728
17.625,10969,1759,1733
17.63333,10987,1711,1739
17.64167,10992,1666,1746
17.65,10980,1624,1755
17.65833,10951,1585,1766
17.66667,10905,1547,1778
17.675,10840,1513,1792
17.68333,10758,1483,1809
17.69167,10656,1455,1826
17.7,10535,1429,1845
17.70833,10396,1407,1866
17.71667,10240,1386,1888
17.725,10069,1367,1911
17.73333,9885,1350,1934
17.74167,9690,1334,1959
17.75,9488,1318,1985
17.75833,9279,1304,2013
17.76667,9068,1290,2042
17.775,8854,1275,2072
17.78333,8641,1260,2103
17.79167,8432,1245,2135
17.8,8227,1231,2168
17.80833,8029,1215,2201
17.81667,7836,1199,2234
17.825,7653,1182,2268
17.83333,7479,1165,2302
17.84167,7317,1147,2337
17.85,7165,1130,2371
17.85833,7024,1113,2406
17.86667,6891,1097,2440
17.875,6767,1082,2473
17.88333,6653,1067,2505
17.89167,6547,1053,2535
17.9,6448,1040,2565
17.90833,6354,1030,2593
17.91667,6266,1021,2619
17.925,6180,1015,2644
17.93333,6097,1011,2668
17.94167,6014,1009,2691
17.95,5932,1012,2711
17.95833,5849,1019,2729
17.96667,5764,1028,2745
17.975,5675,1040,2760
17.98333,5583,1057,2773
17.99167,5486,1078,2785
18,5386,1103,2795
18.00833,5283,1134,2805
18.01667,5177,1170,2813
18.025,5070,1210,2820
18.03333,4961,1256,2825
18.04167,4853,1308,2829
18.05,4746,1365,2832
18.05833,4642,1428,2834
18.06667,4541,1500,2836
18.075,4446,1579,2838
18.08333,4356,1665,2839
18.09167,4274,1759,2842
18.1,4201,1862,2844
18.10833,4138,1975,2848
18.11667,4088,2097,2852
18.125,4051,2229,2856
18.13333,4030,2371,2859
18.14167,4023,2525,2864
18.15,4033,2689,2868
18.15833,4061,2865,2872
18.16667,4109,3052,2875
18.175,4178,3252,2878
18.18333,4270,3463,2880
18.19167,4386,3686,2881
18.2,4526,3920,2881
18.20833,4692,4167,2879
18.21667,4887,4426,2876
18.225,5111,4697,2869
18.23333,5366,4979,2860
18.24167,5653,5269,2849
18.25,5976,5570,2837
18.25833,6334,5879,2822
18.26667,6729,6196,2805
18.275,7164,6519,2786
18.28333,7639,6847,2767
18.29167,8157,7180,2746
18.3,8720,7516,2724
18.30833,9329,7852,2701
18.31667,9985,8189,2678
18.325,10689,8523,2656
18.33333,11441,8853,2634
18.34167,12244,9176,2613
18.35,13096,9492,2592
18.35833,14000,9799,2573
18.36667,14954,10096,2556
18.375,15958,10381,2540
18.38333,17011,10650,2526
18.39167,18109,10904,2514
18.4,19252,11141,2504
18.40833,20437,11360,2495
18.41667,21659,11561,2486
18.425,22917,11744,2478
18.43333,24207,11909,2471
18.44167,25525,12055,2464
18.45,26866,12183,2456
18.45833,28223,12292,2447
18.46667,29592,12382,2435
18.475,30968,12457,2423
18.48333,32342,12516,2407
18.49167,33709,12561,2389
18.5,35062,12594,2369
18.50833,36392,12613,2346
18.51667,37693,12621,2319
18.525,38957,12619,2291
18.53333,40177,12610,2262
18.54167,41346,12592,2232
18.55,42458,12567,2201
18.55833,43509,12535,2170
18.56667,44492,12495,2137
18.575,45403,12445,2105
18.58333,46239,12385,2072
18.59167,46996,12312,2040
18.6,47675,12225,2009
18.60833,48276,12121,1979
18.61667,48800,11998,1950
18.625,49248,11856,1923
18.63333,49623,11691,1897
18.64167,49929,11500,1872
18.65,50171,11283,1849
18.65833,50353,11038,1827
18.66667,50480,10765,1806
18.675,50557,10464,1787
18.68333,50590,10136,1770
18.69167,50584,9783,1755
18.7,50541,9407,1741
18.70833,50465,9011,1729
18.71667,50356,8597,1717
18.725,50212,8170,1707
18.73333,50029,7732,1697
18.74167,49805,7290,1689
18.75,49533,6845,1682
18.75833,49206,6401,1676
18.76667,48815,5962,1670
18.775,48351,5531,1666
18.78333,47804,5112,1661
18.79167,47167,4710,1657
18.8,46432,4323,1651
18.80833,45591,3954,1645
18.81667,44640,3604,1640
18.825,43578,3276,1636
18.83333,42404,2969,1632
18.84167,41122,2685,1627
18.85,39739,2423,1622
18.85833,38262,2181,1617
18.86667,36702,1960,1612
18.875,35070,1758,1607
18.88333,33379,1574,1602
18.89167,31645,1408,1598
18.9,29885,1258,1595
18.90833,28116,1123,1592
18.91667,26352,1002,1590
18.925,24608,894,1588
18.93333,22898,797,1588
18.94167,21234,713,1588
18.95,19626,639,1589
18.95833,18086,572,1590
18.96667,16620,513,1591
18.975,15234,461,1595
18.98333,13932,414,1600
18.99167,12716,373,1606
19,11589,337,1612
19.00833,10550,306,1620
19.01667,9597,278,1627
19.025,8728,255,1636
19.03333,7937,236,1645
19.04167,7222,219,1654
19.05,6577,204,1663
19.05833,5998,192,1674
19.06667,5478,183,1684
19.075,5015,176,1695
19.08333,4603,171,1707
19.09167,4238,168,1719
19.1,3915,165,1731
19.10833,3630,164,1743
19.11667,3377,164,1756
19.125,3153,167,1768
19.13333,2956,170,1780
19.14167,2783,175,1792
19.15,2630,181,1806
19.15833,2496,188,1819
19.16667,2378,196,1832
19.175,2275,204,1845
19.18333,2182,212,1856
19.19167,2099,219,1869
19.2,2026,227,1883
19.20833,1961,236,1897
19.21667,1903,246,1911
19.225,1850,256,1925
19.23333,1802,265,1938
19.24167,1758,275,1953
19.25,1719,284,1967
19.25833,1683,293,1982
19.26667,1649,301,1998
19.275,1617,309,2014
19.28333,1587,317,2030
19.29167,1559,322,2047
19.3,1533,328,2065
19.30833,1508,333,2083
19.31667,1483,336,2100
19.325,1460,339,2119
19.33333,1437,342,2137
19.34167,1414,343,2157
19.35,1392,343,2177
19.35833,1371,342,2196
19.36667,1349,338,2216
19.375,1328,333,2235
19.38333,1307,328,2254
19.39167,1285,322,2273
19.4,1264,314,2292
19.40833,1243,306,2310
19.41667,1221,295,2328
19.425,1199,284,2347
19.43333,1176,271,2365
19.44167,1155,257,2383
19.45,1134,244,2398
19.45833,1113,229,2413
19.46667,1092,214,2426
19.475,1072,199,2439
19.48333,1050,183,2451
19.49167,1029,167,2462
19.5,1008,150,2471
19.50833,987,134,2479
19.51667,967,117,2487
19.525,946,101,2493
19.53333,925,85,2498
19.54167,904,70,2503
19.55,882,54,2509
19.55833,861,39,2514
19.56667,840,24,2519
19.575,821,10,2524
19.58333,804,-3,2529
19.59167,785,-17,2534
19.6,767,-29,2539
19.60833,749,-40,2546
19.61667,734,-50,2554
19.625,720,-60,2562
19.63333,707,-69,2571
19.64167,696,-76,2581
19.65,685,-83,2593
19.65833,677,-88,2606
19.66667,669,-94,2619
19.675,663,-99,2633
19.68333,658,-104,2648
19.69167,656,-107,2663
19.7,655,-110,2678
19.70833,653,-111,2693
19.71667,653,-110,2709
19.725,655,-109,2724
19.73333,658,-107,2740
19.74167,662,-104,2755
19.75,668,-101,2769
19.75833,675,-97,2784
19.76667,683,-91,2797
19.775,692,-85,2808
19.78333,702,-79,2816
19.79167,714,-72,2823
19.8,725,-64,2826
19.80833,739,-57,2827
19.81667,752,-49,2827
19.825,766,-40,2824
19.83333,781,-31,2818
19.84167,798,-22,2810
19.85,814,-13,2798
19.85833,832,-4,2782
19.86667,849,6,2764
19.875,866,15,2743
19.88333,882,24,2720
19.89167,899,34,2693
19.9,915,43,2663
19.90833,931,51,2631
19.91667,946,58,2597
19.925,962,66,2561
19.93333,977,75,2523
19.94167,992,82,2484
19.95,1006,90,2444
19.95833,1020,96,2402
19.96667,1032,103,2359
19.975,1044,111,2315
19.98333,1055,118,2273
19.99167,1066,126,2230
20,1077,134,2187
20.00833,1087,142,2143
20.01667,1097,149,2098
20.025,1107,157,2054
20.03333,1116,165,2011
20.04167,1127,175,1967
20.05,1138,187,1926
