[Header]
Application Name	LabSolutions
Version	5.92
Data File Name	C:\LabSolutions\Data\Rokyta\Icenc-CLP2288_V1897.lcd
Output Date	2/6/2020
Output Time	8:18:11 AM

[File Information]
Type	Data File
Generated	10/11/2019 6:42:20 PM
Generated by	System Administrator
Modified	10/11/2019 9:02:48 PM
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	10/11/2019 6:42:46 PM
Sample Type	0:Unknown
Level	0
Sample Name	Icenc-CLP2288_V1897
Sample ID	Icenc-CLP2288_V1897
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	1
Injection Volume	44

[Original Files]
Data File	C:\LabSolutions\Data\Rokyta\Icenc-CLP2288_V1897.lcd
Method File	C:\LabSolutions\Data\Rokyta\Rokyta_HPLC.lcm
Batch File	C:\LabSolutions\Data\Rokyta\ACW_9samples_10-11-2019.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	50DPCP2-Instrument1
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A)]
# of Peaks	119
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
58.91667	279.7
58.93333	280.0
58.95000	280.4
58.96667	280.5
58.98333	280.5
59.00000	280.6
59.01667	279.7
59.03333	279.7
59.05000	280.0
59.06667	280.2
59.08333	280.2
59.10000	280.6
59.11667	280.4
59.13333	280.6
59.15000	280.6
59.16667	279.7
59.18333	279.7
59.20000	279.7
59.21667	279.8
59.23333	280.2
59.25000	280.1
59.26667	280.5
59.28333	280.6
59.30000	279.7
59.31667	279.4
59.33333	279.7
59.35000	280.0
59.36667	280.4
59.38333	280.5
59.40000	280.4
59.41667	280.6
59.43333	280.5
59.45000	279.4
59.46667	279.6
59.48333	279.7
59.50000	279.7
59.51667	280.1
59.53333	280.0
59.55000	280.2
59.56667	280.6
59.58333	280.0
59.60000	279.6
59.61667	279.6
59.63333	279.8
59.65000	280.2
59.66667	280.1
59.68333	280.2
59.70000	280.5
59.71667	280.2
59.73333	279.3
59.75000	279.2
59.76667	279.6
59.78333	279.4
59.80000	280.0
59.81667	279.6
59.83333	280.1
59.85000	280.2
59.86667	279.4
59.88333	279.1
59.90000	279.4
59.91667	279.4
59.93333	279.6
59.95000	279.7
59.96667	280.0
59.98333	280.2
60.00000	280.4
60.01667	279.8
60.03333	279.1
60.05000	279.4
60.06667	279.4
60.08333	279.7
60.10000	279.6
60.11667	280.0
60.13333	280.0
60.15000	279.8
60.16667	278.9
60.18333	279.2
60.20000	279.3
60.21667	279.8
60.23333	279.4
60.25000	279.7
60.26667	280.2
60.28333	280.4
60.30000	279.1
60.31667	278.8
60.33333	279.1
60.35000	279.3
60.36667	279.2
60.38333	279.4
60.40000	279.6
60.41667	279.8
60.43333	280.1
60.45000	278.8
60.46667	279.1
60.48333	279.2
60.50000	279.4
60.51667	279.3
60.53333	279.7
60.55000	280.0
60.56667	280.4
60.58333	279.4
60.60000	278.7
60.61667	278.9
60.63333	278.9
60.65000	279.2
60.66667	279.3
60.68333	279.4
60.70000	279.8
60.71667	280.0
60.73333	278.5
60.75000	278.9
60.76667	279.2
60.78333	279.4
60.80000	279.2
60.81667	279.4
60.83333	279.7
60.85000	280.0
60.86667	278.7
60.88333	278.5
60.90000	278.7
60.91667	279.2
60.93333	279.3
60.95000	279.2
60.96667	279.4
60.98333	279.6
61.00000	279.7
61.01667	278.5
61.03333	278.8
61.05000	278.7
61.06667	279.1
61.08333	279.2
61.10000	279.3
61.11667	279.6
61.13333	279.7
61.15000	279.8
61.16667	278.4
61.18333	278.5
61.20000	278.7
61.21667	278.9
61.23333	278.8
61.25000	279.3
61.26667	279.6
61.28333	279.6
61.30000	278.4
61.31667	278.5
61.33333	278.8
61.35000	279.1
61.36667	279.1
61.38333	279.2
61.40000	279.6
61.41667	279.7
61.43333	278.8
61.45000	278.1
61.46667	278.4
61.48333	278.7
61.50000	278.9
61.51667	278.7
61.53333	279.1
61.55000	279.4
61.56667	278.5
61.58333	278.1
61.60000	278.3
61.61667	278.7
61.63333	278.9
61.65000	278.8
61.66667	279.2
61.68333	279.3
61.70000	279.7
61.71667	278.0
61.73333	278.0
61.75000	278.4
61.76667	278.7
61.78333	278.8
61.80000	278.5
61.81667	279.2
61.83333	279.3
61.85000	278.7
61.86667	278.3
61.88333	278.3
61.90000	278.7
61.91667	278.8
61.93333	278.8
61.95000	278.9
61.96667	279.2
61.98333	279.2
62.00000	278.7
62.01667	277.9
62.03333	278.1
62.05000	278.3
62.06667	278.7
62.08333	278.4
62.10000	278.5
62.11667	279.1
62.13333	279.2
62.15000	277.9
62.16667	278.3
62.18333	278.4
62.20000	278.7
62.21667	278.7
62.23333	278.8
62.25000	279.2
62.26667	278.4
62.28333	277.5
62.30000	277.9
62.31667	278.0
62.33333	278.3
62.35000	278.3
62.36667	278.4
62.38333	278.8
62.40000	278.9
62.41667	278.3
62.43333	277.8
62.45000	278.0
62.46667	278.1
62.48333	278.5
62.50000	278.8
62.51667	278.7
62.53333	279.1
62.55000	278.0
62.56667	277.8
62.58333	277.8
62.60000	277.9
62.61667	278.4
62.63333	278.5
62.65000	278.4
62.66667	278.7
62.68333	278.7
62.70000	277.8
62.71667	277.6
62.73333	277.8
62.75000	278.0
62.76667	278.7
62.78333	278.7
62.80000	278.5
62.81667	278.9
62.83333	278.7
62.85000	277.6
62.86667	277.8
62.88333	277.8
62.90000	278.1
62.91667	278.3
62.93333	278.3
62.95000	278.8
62.96667	278.0
62.98333	278.0
63.00000	277.8
63.01667	277.6
63.03333	278.0
63.05000	278.0
63.06667	278.3
63.08333	278.0
63.10000	277.8
63.11667	277.0
63.13333	277.1
63.15000	277.2
63.16667	277.5
63.18333	277.6
63.20000	277.9
63.21667	277.9
63.23333	277.8
63.25000	277.0
63.26667	277.1
63.28333	276.8
63.30000	277.4
63.31667	277.4
63.33333	277.8
63.35000	277.5
63.36667	277.6
63.38333	276.7
63.40000	276.5
63.41667	276.6
63.43333	276.7
63.45000	276.7
63.46667	277.1
63.48333	277.5
63.50000	277.5
63.51667	276.8
63.53333	276.1
63.55000	276.5
63.56667	276.6
63.58333	276.6
63.60000	277.0
63.61667	277.1
63.63333	277.4
63.65000	276.6
63.66667	275.8
63.68333	275.9
63.70000	276.5
63.71667	276.2
63.73333	276.6
63.75000	276.7
63.76667	277.0
63.78333	277.1
63.80000	275.7
63.81667	275.8
63.83333	276.1
63.85000	276.3
63.86667	276.5
63.88333	276.5
63.90000	276.8
63.91667	277.1
63.93333	277.0
63.95000	275.5
63.96667	275.7
63.98333	275.8
64.00000	276.3
64.01667	276.5
64.03333	276.5
64.05000	276.8
64.06667	275.3
64.08333	275.5
64.10000	275.8
64.11667	276.1
64.13333	276.1
64.15000	276.5
64.16667	276.6
64.18333	276.7
64.20000	276.8
64.21667	275.3
64.23333	275.3
64.25000	275.7
64.26667	276.1
64.28333	276.1
64.30000	276.1
64.31667	276.5
64.33333	275.9
64.35000	275.4
64.36667	275.2
64.38333	275.5
64.40000	275.7
64.41667	275.9
64.43333	275.9
64.45000	276.2
64.46667	275.7
64.48333	275.7
64.50000	275.3
64.51667	275.2
64.53333	275.2
64.55000	275.8
64.56667	275.9
64.58333	276.1
64.60000	275.8
64.61667	275.0
64.63333	275.2
64.65000	275.0
64.66667	275.3
64.68333	275.4
64.70000	275.8
64.71667	276.1
64.73333	276.3
64.75000	274.8
64.76667	274.9
64.78333	275.2
64.80000	274.9
64.81667	275.3
64.83333	275.5
64.85000	275.7
64.86667	276.1
64.88333	275.7
64.90000	274.9
64.91667	275.2
64.93333	275.4
64.95000	275.4
64.96667	275.7
64.98333	275.7
65.00000	276.2
65.01667	274.8
65.03333	274.8
65.05000	275.0
65.06667	275.2
65.08333	275.0
65.10000	275.4
65.11667	275.5
65.13333	275.8
65.15000	274.5
65.16667	274.8
65.18333	274.8
65.20000	275.0
65.21667	275.4
65.23333	275.3
65.25000	275.5
65.26667	275.8
65.28333	275.2
65.30000	274.5
65.31667	274.6
65.33333	274.8
65.35000	275.2
65.36667	275.4
65.38333	275.3
65.40000	275.4
65.41667	275.2
65.43333	274.6
65.45000	274.4
65.46667	274.8
65.48333	274.9
65.50000	275.3
65.51667	275.7
65.53333	275.4
65.55000	274.8
65.56667	274.4
65.58333	274.5
65.60000	274.6
65.61667	274.9
65.63333	275.2
65.65000	275.3
65.66667	275.0
65.68333	275.3
65.70000	274.3
65.71667	274.6
65.73333	274.8
65.75000	274.8
65.76667	275.2
65.78333	275.3
65.80000	275.7
65.81667	275.0
65.83333	274.0
65.85000	274.0
65.86667	274.4
65.88333	274.6
65.90000	274.5
65.91667	275.2
65.93333	275.2
65.95000	274.3
65.96667	274.1
65.98333	274.1
66.00000	274.5
66.01667	274.9
66.03333	274.9
66.05000	275.4
66.06667	275.4
66.08333	275.4
66.10000	274.1
66.11667	274.3
66.13333	274.4
66.15000	274.8
66.16667	274.8
66.18333	274.8
66.20000	275.2
66.21667	274.3
66.23333	274.3
66.25000	273.9
66.26667	274.3
66.28333	274.6
66.30000	275.0
66.31667	275.2
66.33333	275.3
66.35000	274.5
66.36667	274.0
66.38333	274.3
66.40000	274.1
66.41667	274.4
66.43333	274.8
66.45000	274.9
66.46667	275.0
66.48333	274.3
66.50000	273.9
66.51667	274.4
66.53333	274.4
66.55000	274.4
66.56667	274.6
66.58333	275.2
66.60000	275.2
66.61667	274.6
66.63333	273.9
66.65000	274.0
66.66667	274.3
66.68333	274.1
66.70000	274.4
66.71667	274.8
66.73333	275.2
66.75000	273.7
66.76667	273.9
66.78333	274.1
66.80000	274.5
66.81667	274.6
66.83333	274.8
66.85000	274.5
66.86667	274.9
66.88333	275.2
66.90000	274.1
66.91667	273.9
66.93333	273.9
66.95000	274.5
66.96667	274.6
66.98333	274.6
67.00000	274.8
67.01667	273.7
67.03333	274.0
67.05000	274.1
67.06667	274.1
67.08333	274.5
67.10000	274.8
67.11667	274.9
67.13333	274.9
67.15000	273.5
67.16667	273.9
67.18333	273.9
67.20000	273.7
67.21667	274.0
67.23333	274.4
67.25000	274.6
67.26667	274.0
67.28333	273.3
67.30000	273.5
67.31667	273.9
67.33333	274.1
67.35000	274.3
67.36667	274.5
67.38333	274.9
67.40000	275.0
67.41667	273.3
67.43333	273.6
67.45000	273.9
67.46667	274.3
67.48333	274.4
67.50000	274.5
67.51667	274.6
67.53333	274.6
67.55000	274.0
67.56667	273.7
67.58333	273.9
67.60000	274.5
67.61667	274.6
67.63333	274.6
67.65000	274.8
67.66667	274.9
67.68333	273.9
67.70000	274.1
67.71667	273.7
67.73333	274.0
67.75000	274.4
67.76667	274.8
67.78333	274.8
67.80000	274.6
67.81667	273.7
67.83333	274.0
67.85000	274.1
67.86667	274.3
67.88333	274.3
67.90000	274.8
67.91667	275.2
67.93333	275.2
67.95000	273.7
67.96667	273.9
67.98333	274.3
68.00000	274.4
68.01667	274.3
68.03333	274.8
68.05000	274.8
68.06667	273.9
68.08333	273.9
68.10000	274.0
68.11667	274.5
68.13333	274.8
68.15000	274.8
68.16667	274.8
68.18333	275.0
68.20000	273.9
68.21667	273.9
68.23333	274.0
68.25000	274.3
68.26667	274.6
68.28333	274.9
68.30000	274.8
68.31667	274.8
68.33333	273.9
68.35000	274.1
68.36667	274.4
68.38333	274.3
68.40000	274.6
68.41667	275.0
68.43333	275.3
68.45000	275.0
68.46667	273.7
68.48333	274.1
68.50000	274.3
68.51667	274.5
68.53333	274.4
68.55000	274.8
68.56667	275.0
68.58333	273.9
68.60000	273.6
68.61667	274.0
68.63333	274.5
68.65000	274.8
68.66667	274.8
68.68333	274.8
68.70000	274.9
68.71667	273.9
68.73333	273.9
68.75000	273.7
68.76667	273.9
68.78333	274.1
68.80000	274.4
68.81667	274.5
68.83333	274.4
68.85000	274.1
68.86667	273.5
68.88333	273.7
68.90000	274.0
68.91667	274.0
68.93333	274.0
68.95000	274.8
68.96667	273.9
68.98333	272.8
69.00000	273.3
69.01667	273.7
69.03333	273.9
69.05000	273.6
69.06667	273.7
69.08333	274.1
69.10000	273.2
69.11667	273.1
69.13333	273.1
69.15000	273.6
69.16667	273.9
69.18333	274.1
69.20000	273.9
69.21667	274.3
69.23333	272.8
69.25000	273.1
69.26667	273.2
69.28333	273.1
69.30000	273.3
69.31667	273.7
69.33333	273.9
69.35000	273.6
69.36667	272.6
69.38333	272.8
69.40000	273.1
69.41667	273.1
69.43333	273.3
69.45000	273.6
69.46667	273.9
69.48333	273.7
69.50000	272.2
69.51667	272.4
69.53333	272.7
69.55000	273.2
69.56667	273.1
69.58333	273.3
69.60000	273.3
69.61667	272.4
69.63333	272.3
69.65000	272.6
69.66667	272.7
69.68333	273.1
69.70000	273.5
69.71667	273.3
69.73333	273.1
69.75000	272.2
69.76667	272.3
69.78333	272.2
69.80000	272.3
69.81667	272.4
69.83333	272.8
69.85000	272.9
69.86667	273.3
69.88333	271.9
69.90000	272.0
69.91667	272.6
69.93333	272.6
69.95000	272.7
69.96667	273.2
69.98333	273.3
70.00000	272.4
70.01667	271.6
70.03333	272.0
70.05000	272.3
70.06667	272.8
70.08333	272.8
70.10000	272.8
70.11667	271.8
70.13333	271.9
70.15000	272.2
70.16667	272.2
70.18333	272.4
70.20000	272.7
70.21667	272.9
70.23333	272.7
70.25000	272.4
70.26667	271.5
70.28333	271.9
70.30000	272.0
70.31667	272.0
70.33333	272.4
70.35000	272.7
70.36667	272.9
70.38333	271.5
70.40000	271.5
70.41667	271.9
70.43333	272.3
70.45000	272.6
70.46667	272.6
70.48333	272.8
70.50000	272.8
70.51667	271.6
70.53333	271.8
70.55000	271.8
70.56667	272.0
70.58333	272.4
70.60000	272.6
70.61667	272.6
70.63333	272.2
70.65000	271.6
70.66667	271.9
70.68333	272.2
70.70000	272.0
70.71667	272.3
70.73333	272.6
70.75000	272.9
70.76667	271.1
70.78333	271.5
70.80000	271.6
70.81667	271.6
70.83333	272.0
70.85000	271.8
70.86667	272.3
70.88333	272.3
70.90000	271.3
70.91667	271.5
70.93333	271.5
70.95000	272.0
70.96667	272.3
70.98333	272.3
71.00000	271.8
71.01667	271.1
71.03333	271.3
71.05000	271.5
71.06667	271.5
71.08333	271.6
71.10000	272.0
71.11667	272.2
71.13333	272.2
71.15000	271.0
71.16667	271.3
71.18333	271.5
71.20000	271.5
71.21667	271.6
71.23333	271.9
71.25000	271.8
71.26667	270.7
71.28333	270.7
71.30000	270.6
71.31667	271.1
71.33333	271.3
71.35000	271.8
71.36667	271.6
71.38333	271.0
71.40000	270.6
71.41667	271.0
71.43333	271.3
71.45000	271.1
71.46667	271.6
71.48333	271.5
71.50000	272.0
71.51667	270.3
71.53333	270.5
71.55000	270.7
71.56667	271.1
71.58333	271.1
71.60000	271.1
71.61667	271.4
71.63333	270.7
71.65000	270.7
71.66667	270.5
71.68333	271.0
71.70000	271.3
71.71667	271.4
71.73333	271.8
71.75000	271.3
71.76667	270.3
71.78333	270.2
71.80000	270.6
71.81667	270.9
71.83333	270.7
71.85000	270.9
71.86667	271.3
71.88333	271.6
71.90000	270.9
71.91667	270.5
71.93333	270.5
71.95000	271.3
71.96667	271.3
71.98333	271.4
72.00000	271.5
72.01667	270.2
72.03333	270.5
72.05000	270.3
72.06667	270.7
72.08333	270.7
72.10000	271.0
72.11667	271.4
72.13333	270.5
72.15000	270.2
72.16667	270.5
72.18333	270.7
72.20000	270.7
72.21667	271.1
72.23333	271.3
72.25000	271.3
72.26667	270.1
72.28333	269.8
72.30000	270.2
72.31667	270.6
72.33333	270.9
72.35000	271.0
72.36667	271.1
72.38333	271.1
72.40000	270.2
72.41667	270.5
72.43333	270.6
72.45000	270.7
72.46667	271.0
72.48333	271.3
72.50000	270.6
72.51667	269.8
72.53333	269.8
72.55000	270.5
72.56667	270.5
72.58333	270.6
72.60000	270.7
72.61667	271.0
72.63333	271.1
72.65000	270.0
72.66667	270.0
72.68333	270.2
72.70000	270.7
72.71667	271.0
72.73333	270.9
72.75000	271.3
72.76667	270.5
72.78333	270.1
72.80000	270.3
72.81667	270.1
72.83333	270.3
72.85000	270.6
72.86667	271.1
72.88333	270.7
72.90000	269.8
72.91667	270.2
72.93333	270.6
72.95000	270.5
72.96667	270.6
72.98333	270.7
73.00000	270.0
73.01667	270.0
73.03333	270.0
73.05000	270.2
73.06667	270.7
73.08333	270.6
73.10000	270.9
73.11667	270.9
73.13333	270.0
73.15000	270.0
73.16667	270.3
73.18333	270.3
73.20000	270.5
73.21667	270.9
73.23333	271.1
73.25000	270.0
73.26667	269.6
73.28333	269.8
73.30000	270.0
73.31667	270.3
73.33333	270.5
73.35000	270.7
73.36667	270.6
73.38333	269.7
73.40000	269.8
73.41667	269.7
73.43333	270.2
73.45000	270.5
73.46667	270.7
73.48333	270.9
73.50000	269.8
73.51667	269.6
73.53333	269.7
73.55000	270.2
73.56667	270.0
73.58333	270.0
73.60000	270.5
73.61667	270.0
73.63333	269.4
73.65000	269.6
73.66667	269.8
73.68333	270.1
73.70000	270.3
73.71667	270.7
73.73333	270.3
73.75000	269.0
73.76667	269.2
73.78333	269.6
73.80000	269.6
73.81667	269.8
73.83333	270.1
73.85000	270.1
73.86667	270.3
73.88333	269.0
73.90000	269.3
73.91667	269.7
73.93333	270.0
73.95000	270.3
73.96667	270.3
73.98333	269.4
74.00000	269.2
74.01667	269.4
74.03333	269.3
74.05000	269.6
74.06667	270.0
74.08333	270.0
74.10000	270.3
74.11667	269.2
74.13333	269.4
74.15000	269.6
74.16667	270.0
74.18333	269.8
74.20000	270.1
74.21667	269.7
74.23333	269.0
74.25000	269.2
74.26667	269.0
74.28333	269.2
74.30000	269.6
74.31667	270.0
74.33333	269.8
74.35000	268.8
74.36667	269.0
74.38333	269.0
74.40000	269.4
74.41667	269.6
74.43333	269.8
74.45000	270.0
74.46667	270.0
74.48333	268.9
74.50000	268.9
74.51667	268.9
74.53333	269.3
74.55000	269.6
74.56667	269.6
74.58333	269.6
74.60000	268.8
74.61667	268.9
74.63333	269.3
74.65000	269.3
74.66667	269.4
74.68333	269.7
74.70000	270.1
74.71667	269.0
74.73333	268.7
74.75000	268.9
74.76667	269.0
74.78333	269.0
74.80000	269.3
74.81667	269.4
74.83333	268.8
74.85000	268.5
74.86667	268.9
74.88333	268.8
74.90000	269.2
74.91667	269.6
74.93333	269.7
74.95000	268.8
74.96667	268.3
74.98333	268.7
75.00000	268.8
75.01667	269.0
75.03333	269.2
75.05000	269.4
75.06667	268.8
75.08333	268.8
75.10000	268.7
75.11667	268.8
75.13333	268.9
75.15000	269.3
75.16667	269.4
75.18333	269.4
75.20000	268.3
75.21667	268.5
75.23333	268.7
75.25000	268.8
75.26667	268.7
75.28333	268.9
75.30000	269.2
75.31667	268.8
75.33333	268.4
75.35000	268.5
75.36667	268.5
75.38333	268.8
75.40000	269.3
75.41667	269.2
75.43333	268.8
75.45000	268.0
75.46667	268.4
75.48333	268.7
75.50000	268.8
75.51667	268.9
75.53333	269.2
75.55000	268.9
75.56667	268.4
75.58333	268.3
75.60000	268.8
75.61667	269.0
75.63333	269.3
75.65000	269.4
75.66667	269.4
75.68333	268.1
75.70000	268.4
75.71667	268.7
75.73333	268.3
75.75000	268.8
75.76667	269.0
75.78333	269.0
75.80000	268.8
75.81667	268.3
75.83333	268.4
75.85000	268.8
75.86667	268.9
75.88333	269.2
75.90000	269.0
75.91667	268.1
75.93333	268.3
75.95000	268.4
75.96667	268.4
75.98333	268.5
76.00000	269.0
76.01667	269.4
76.03333	268.4
76.05000	267.9
76.06667	268.3
76.08333	268.5
76.10000	268.8
76.11667	268.9
76.13333	269.3
76.15000	268.7
76.16667	268.3
76.18333	268.4
76.20000	268.0
76.21667	268.4
76.23333	268.9
76.25000	268.9
76.26667	269.2
76.28333	268.0
76.30000	268.1
76.31667	268.5
76.33333	268.5
76.35000	268.8
76.36667	268.9
76.38333	269.2
76.40000	268.3
76.41667	268.0
76.43333	268.0
76.45000	268.5
76.46667	268.5
76.48333	268.8
76.50000	269.2
76.51667	267.8
76.53333	268.1
76.55000	268.4
76.56667	268.5
76.58333	268.7
76.60000	268.9
76.61667	269.0
76.63333	268.9
76.65000	267.9
76.66667	267.8
76.68333	267.9
76.70000	268.3
76.71667	268.8
76.73333	269.0
76.75000	268.7
76.76667	267.8
76.78333	268.0
76.80000	268.3
76.81667	268.5
76.83333	268.3
76.85000	268.7
76.86667	268.8
76.88333	267.8
76.90000	267.6
76.91667	268.1
76.93333	268.4
76.95000	268.7
76.96667	268.8
76.98333	268.8
77.00000	267.8
77.01667	268.0
77.03333	268.1
77.05000	268.4
77.06667	268.5
77.08333	268.8
77.10000	268.3
77.11667	267.8
77.13333	267.5
77.15000	267.9
77.16667	268.1
77.18333	268.4
77.20000	268.5
77.21667	268.7
77.23333	267.6
77.25000	267.8
77.26667	268.0
77.28333	268.1
77.30000	268.1
77.31667	268.5
77.33333	268.8
77.35000	267.6
77.36667	267.4
77.38333	267.6
77.40000	267.9
77.41667	268.4
77.43333	268.7
77.45000	268.0
77.46667	267.4
77.48333	267.5
77.50000	267.8
77.51667	268.1
77.53333	268.3
77.55000	268.7
77.56667	268.9
77.58333	267.6
77.60000	267.4
77.61667	267.5
77.63333	267.9
77.65000	268.3
77.66667	268.5
77.68333	268.5
77.70000	267.4
77.71667	267.6
77.73333	267.9
77.75000	268.0
77.76667	268.0
77.78333	268.0
77.80000	268.4
77.81667	267.5
77.83333	267.5
77.85000	267.4
77.86667	267.6
77.88333	268.0
77.90000	268.5
77.91667	268.1
77.93333	267.8
77.95000	267.5
77.96667	268.0
77.98333	268.0
78.00000	267.9
78.01667	268.1
78.03333	268.5
78.05000	267.2
78.06667	267.1
78.08333	267.2
78.10000	267.5
78.11667	268.0
78.13333	268.3
78.15000	268.0
78.16667	267.1
78.18333	267.2
78.20000	267.6
78.21667	267.8
78.23333	267.8
78.25000	267.9
78.26667	268.1
78.28333	268.0
78.30000	267.2
78.31667	267.4
78.33333	267.5
78.35000	267.9
78.36667	268.0
78.38333	268.3
78.40000	267.4
78.41667	267.1
78.43333	267.5
78.45000	267.8
78.46667	267.8
78.48333	268.1
78.50000	268.3
78.51667	267.2
78.53333	267.1
78.55000	267.0
78.56667	267.1
78.58333	267.5
78.60000	268.0
78.61667	268.1
78.63333	267.6
78.65000	267.1
78.66667	267.4
78.68333	267.5
78.70000	268.0
78.71667	267.9
78.73333	267.9
78.75000	267.5
78.76667	267.0
78.78333	267.2
78.80000	267.1
78.81667	267.5
78.83333	267.9
78.85000	267.9
78.86667	266.7
78.88333	266.7
78.90000	267.2
78.91667	267.6
78.93333	267.8
78.95000	268.0
78.96667	267.5
78.98333	267.5
79.00000	267.0
79.01667	266.8
79.03333	267.0
79.05000	267.1
79.06667	267.6
79.08333	267.9
79.10000	266.7
79.11667	266.8
79.13333	267.1
79.15000	267.4
79.16667	267.8
79.18333	267.5
79.20000	267.6
79.21667	266.4
79.23333	266.7
79.25000	266.8
79.26667	266.8
79.28333	267.2
79.30000	267.4
79.31667	267.6
79.33333	266.8
79.35000	266.3
79.36667	266.7
79.38333	267.1
79.40000	267.2
79.41667	267.5
79.43333	267.2
79.45000	266.3
79.46667	266.6
79.48333	266.6
79.50000	267.0
79.51667	267.0
79.53333	267.2
79.55000	266.8
79.56667	266.4
79.58333	266.4
79.60000	266.8
79.61667	267.0
79.63333	267.4
79.65000	267.8
79.66667	267.1
79.68333	266.2
79.70000	266.6
79.71667	266.7
79.73333	266.7
79.75000	267.2
79.76667	267.2
79.78333	267.2
79.80000	266.4
79.81667	266.6
79.83333	266.4
79.85000	266.7
79.86667	267.4
79.88333	267.4
79.90000	266.1
79.91667	266.3
79.93333	266.3
79.95000	266.8
79.96667	266.8
79.98333	267.2
80.00000	267.2
80.01667	266.3
80.03333	266.4
80.05000	266.6
80.06667	266.7
80.08333	267.1
80.10000	267.5
80.11667	267.5
80.13333	266.3
80.15000	266.2
80.16667	266.6
80.18333	266.6
80.20000	267.0
80.21667	267.2
80.23333	267.4
80.25000	266.4
80.26667	266.3
80.28333	266.7
80.30000	266.8
80.31667	266.7
80.33333	267.1
80.35000	267.4
80.36667	266.1
80.38333	266.2
80.40000	266.3
80.41667	266.7
80.43333	266.8
80.45000	267.2
80.46667	266.8
80.48333	265.9
80.50000	266.3
80.51667	266.6
80.53333	266.8
80.55000	267.1
80.56667	267.1
80.58333	266.8
80.60000	266.3
80.61667	266.3
80.63333	266.2
80.65000	266.6
80.66667	266.8
80.68333	267.2
80.70000	267.2
80.71667	266.1
80.73333	266.1
80.75000	266.7
80.76667	267.0
80.78333	267.0
80.80000	267.1
80.81667	266.4
80.83333	266.2
80.85000	266.2
80.86667	266.2
80.88333	266.4
80.90000	266.8
80.91667	267.2
80.93333	266.7
80.95000	266.1
80.96667	266.3
80.98333	266.6
81.00000	266.7
81.01667	267.1
81.03333	267.2
81.05000	265.9
81.06667	266.2
81.08333	266.3
81.10000	266.6
81.11667	266.7
81.13333	267.0
81.15000	266.6
81.16667	266.1
81.18333	266.2
81.20000	266.3
81.21667	266.7
81.23333	267.0
81.25000	267.2
81.26667	267.0
81.28333	265.8
81.30000	265.9
81.31667	266.3
81.33333	266.7
81.35000	266.8
81.36667	267.0
81.38333	265.9
81.40000	266.1
81.41667	266.4
81.43333	266.4
81.45000	266.7
81.46667	267.1
81.48333	267.1
81.50000	266.7
81.51667	265.9
81.53333	266.2
81.55000	266.4
81.56667	266.7
81.58333	267.1
81.60000	266.7
81.61667	266.1
81.63333	266.3
81.65000	266.7
81.66667	266.7
81.68333	267.0
81.70000	267.2
81.71667	266.3
81.73333	266.2
81.75000	266.2
81.76667	266.4
